Ast_2,Ast_30,Ast_4,FPL_points,FPL_points_2,FPL_points_30,FPL_points_4,FPL_pos,GW,Gls_2,Gls_30,Gls_4,Min_2,Min_30,Min_4,Name_original,Opp_rating,Opp_score_2,Opp_score_30,Opp_score_4,Opponent,Rating_difference,Season,Team,Team_CS_2,Team_CS_30,Team_CS_4,Team_rating,Team_result_2,Team_result_30,Team_result_4,Team_score_2,Team_score_30,Team_score_4,Was_home,xA_2,xA_30,xA_4,xG_2,xG_30,xG_4,xP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,9,0.0,0.0,0.0,0.0,0.0,0.0,Loris Karius,1661.09960938,1.0,1.0,1.0,Fulham,1.0546321913493628,2022-23,Newcastle Utd,0.0,0.0,0.0,1751.84912109,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,10,0.0,0.0,0.0,0.0,0.0,0.0,Loris Karius,1724.35302734,1.0,1.0,1.0,Brentford,1.0268205919650588,2022-23,Newcastle Utd,0.0,0.0,0.0,1770.60119629,2.0,2.0,2.0,2.5,2.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,11,0.0,0.0,0.0,0.0,0.0,0.0,Loris Karius,1823.83532715,1.0,1.0,1.0,Manchester Utd,0.9802506000493554,2022-23,Newcastle Utd,0.0,0.0,0.0,1787.81567383,3.0,2.3333333333333335,2.3333333333333335,4.5,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,12,0.0,0.0,0.0,0.0,0.0,0.0,Loris Karius,1706.94958496,0.5,0.75,0.75,Everton,1.0489124515484483,2022-23,Newcastle Utd,0.5,0.25,0.25,1790.44067383,2.0,2.0,2.0,2.5,2.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,13,0.0,0.0,0.0,0.0,0.0,0.0,Loris Karius,1878.62243652,0.0,0.6,0.5,Tottenham,0.9560511186894253,2022-23,Newcastle Utd,1.0,0.4,0.5,1796.05908203,2.0,2.2,2.5,0.5,2.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,14,0.0,0.0,0.0,0.0,0.0,0.0,Loris Karius,1718.83789062,0.5,0.6666666666666666,0.5,Aston Villa,1.0505440062754625,2022-23,Newcastle Utd,0.5,0.3333333333333333,0.5,1805.71484375,3.0,2.3333333333333335,2.5,1.5,2.1666666666666665,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,38,0.0,0.0,0.0,0.0,0.0,0.0,Loris Karius,1783.35095215,0.5,0.5714285714285714,0.25,Chelsea,1.0506311394911603,2022-23,Newcastle Utd,0.5,0.42857142857142855,0.75,1873.64404297,3.0,2.4285714285714284,2.5,3.0,2.4285714285714284,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,GK,1,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1724.89587402,2.0,2.0,2.0,Newcastle Utd,1.0499163254819182,2021-22,West Ham,0.0,0.0,0.0,1810.99633789,3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,2.0,1.0,1.0,1.0,GK,2,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1806.8067627,2.0,2.0,2.0,Leicester City,1.0068061984291132,2021-22,West Ham,0.0,0.0,0.0,1819.10424805,3.0,3.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,1.0,1.5,1.5,1.5,GK,3,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1688.38098145,1.5,1.5,1.5,Crystal Palace,1.085377808761031,2021-22,West Ham,0.0,0.0,0.0,1832.53125,3.0,3.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,6.0,1.5,1.3333333333333333,1.3333333333333333,GK,4,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1699.46166992,1.5,1.6666666666666667,1.6666666666666667,Southampton,1.0756993073554026,2021-22,West Ham,0.0,0.0,0.0,1828.10974121,2.0,2.3333333333333335,2.3333333333333335,3.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,3.0,3.5,2.5,2.5,GK,5,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1924.77001953,1.0,1.25,1.25,Manchester Utd,0.9519140248336785,2021-22,West Ham,0.5,0.25,0.25,1832.21557617,1.0,2.0,2.0,1.0,2.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,3.0,4.5,2.6,3.0,GK,6,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1764.4954834,1.0,1.4,1.25,Leeds United,1.0349340600698078,2021-22,West Ham,0.5,0.2,0.25,1826.13647461,0.5,1.6,1.25,0.5,2.2,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,2.0,3.0,2.6666666666666665,3.25,GK,7,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1699.59277344,1.5,1.3333333333333333,1.25,Brentford,1.07674395520993,2021-22,West Ham,0.0,0.16666666666666666,0.25,1830.02624512,1.5,1.8333333333333333,1.25,1.5,2.1666666666666665,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,6.0,2.5,2.5714285714285716,3.5,GK,8,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1787.26208496,1.5,1.4285714285714286,1.25,Everton,1.017255356116778,2021-22,West Ham,0.0,0.14285714285714285,0.25,1818.10192871,1.5,1.5714285714285714,1.0,1.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,9.0,4.0,3.0,3.5,GK,9,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1807.99511719,1.0,1.25,1.25,Tottenham,1.0132990833334607,2021-22,West Ham,0.5,0.25,0.25,1832.03979492,1.5,1.75,1.5,1.0,1.875,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
0.0,0.0,0.0,2.0,7.5,3.6666666666666665,5.0,GK,10,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1743.13574219,0.0,1.1111111111111112,0.75,Aston Villa,1.05468226094099,2021-22,West Ham,1.0,0.3333333333333333,0.5,1838.4543457,3.0,1.8888888888888888,2.25,1.0,1.7777777777777777,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,2.0,5.5,3.5,4.75,GK,11,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1993.83007812,0.5,1.1,0.75,Liverpool,0.9238947960585098,2021-22,West Ham,0.5,0.3,0.5,1842.0892334,3.0,2.0,2.25,2.5,2.0,1.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,3.0,2.0,3.3636363636363638,4.75,GK,12,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1739.28063965,1.5,1.1818181818181819,0.75,Wolves,1.0655246172710424,2021-22,West Ham,0.0,0.2727272727272727,0.5,1853.24633789,3.0,2.090909090909091,3.0,3.5,2.090909090909091,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,3.0,2.5,3.3333333333333335,4.0,GK,13,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,2016.34301758,1.5,1.1666666666666667,1.0,Manchester City,0.9181486464152908,2021-22,West Ham,0.0,0.25,0.25,1851.3026123,1.5,1.9166666666666667,2.25,1.5,1.9166666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,2.0,3.0,3.3076923076923075,2.5,GK,14,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1733.40795898,1.5,1.2307692307692308,1.5,Brighton,1.0660299189911129,2021-22,West Ham,0.0,0.23076923076923078,0.0,1847.86474609,0.0,1.7692307692307692,1.5,0.5,1.8461538461538463,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,2.0,2.5,3.2142857142857144,2.5,GK,15,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1968.4050293,1.5,1.2142857142857142,1.5,Chelsea,0.9367012101699876,2021-22,West Ham,0.0,0.21428571428571427,0.0,1843.80737305,0.5,1.7142857142857142,1.0,1.0,1.7857142857142858,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,6.0,2.0,3.1333333333333333,2.5,GK,16,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1688.15759277,1.5,1.2666666666666666,1.5,Burnley,1.0819988622820829,2021-22,West Ham,0.0,0.2,0.0,1826.58459473,2.0,1.8,1.0,2.0,1.8666666666666667,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,11.0,4.0,3.3125,3.25,GK,17,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1839.24157715,1.0,1.1875,1.25,Arsenal,0.9915876129040235,2021-22,West Ham,0.5,0.25,0.25,1823.76916504,2.0,1.75,1.25,1.5,1.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
0.0,0.0,0.0,2.0,8.5,3.764705882352941,5.25,GK,19,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1693.23291016,1.0,1.2352941176470589,1.25,Southampton,1.0715855076833738,2021-22,West Ham,0.5,0.23529411764705882,0.25,1814.44384766,0.5,1.6470588235294117,1.25,0.0,1.6470588235294117,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,3.0,6.5,3.6666666666666665,5.25,GK,20,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1661.74865723,2.5,1.3333333333333333,1.75,Watford,1.0847254232927677,2021-22,West Ham,0.0,0.2222222222222222,0.25,1802.54101562,0.0,1.5555555555555556,1.0,1.0,1.6666666666666667,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,2.0,2.5,3.6315789473684212,5.5,GK,21,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1722.39550781,2.0,1.3157894736842106,1.5,Crystal Palace,1.0520523798125756,2021-22,West Ham,0.0,0.21052631578947367,0.25,1812.05029297,1.5,1.631578947368421,1.0,3.0,1.7894736842105263,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,1.0,2.5,3.55,4.5,GK,22,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1734.78125,1.5,1.35,2.0,Leeds United,1.0505270865591843,2021-22,West Ham,0.0,0.2,0.0,1822.43469238,3.0,1.7,1.5,3.5,1.85,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,6.0,1.5,3.4285714285714284,2.0,GK,24,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1633.33691406,2.5,1.4285714285714286,2.25,Watford,1.1056141059967883,2021-22,West Ham,0.0,0.19047619047619047,0.0,1805.84033203,1.5,1.619047619047619,1.5,2.5,1.8571428571428572,2.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,1.0,3.5,3.5454545454545454,3.0,GK,25,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1759.65380859,1.5,1.3636363636363635,1.5,Leicester City,1.028119641896862,2021-22,West Ham,0.5,0.22727272727272727,0.25,1809.13464355,1.5,1.6818181818181819,2.25,1.5,1.8181818181818181,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,2.0,3.5,3.4347826086956523,2.5,GK,26,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1698.22753906,1.0,1.391304347826087,1.75,Newcastle Utd,1.0672408761450225,2021-22,West Ham,0.5,0.21739130434782608,0.25,1812.41784668,2.0,1.6521739130434783,1.75,1.5,1.826086956521739,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,6.0,1.5,3.375,2.5,GK,27,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1786.54382324,1.5,1.375,1.5,Wolves,1.013119384022438,2021-22,West Ham,0.0,0.20833333333333334,0.25,1809.98217773,1.0,1.625,1.25,1.5,1.7916666666666667,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,3.0,4.0,3.48,3.75,GK,28,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,2019.52587891,0.5,1.32,0.75,Liverpool,0.8994574816295043,2021-22,West Ham,0.5,0.24,0.5,1816.47766113,2.0,1.68,2.0,1.0,1.76,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,4.0,4.5,3.4615384615384617,3.0,GK,29,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1768.41015625,0.5,1.3076923076923077,1.0,Aston Villa,1.0239548842220125,2021-22,West Ham,0.5,0.23076923076923078,0.25,1810.7722168,1.5,1.6153846153846154,1.25,0.5,1.6923076923076923,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,1.0,3.5,3.4814814814814814,3.75,GK,30,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1821.14306641,1.0,1.2962962962962963,0.75,Tottenham,1.0066137339136916,2021-22,West Ham,0.0,0.2222222222222222,0.25,1833.18762207,1.5,1.6666666666666667,1.75,1.0,1.7037037037037037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,2.0,2.5,3.392857142857143,3.5,GK,31,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1694.68969727,2.0,1.3571428571428572,1.25,Everton,1.0757785586216022,2021-22,West Ham,0.0,0.21428571428571427,0.25,1823.11083984,1.5,1.6071428571428572,1.5,1.5,1.6785714285714286,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,2.0,1.5,3.3448275862068964,2.5,GK,32,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1692.33349609,2.0,1.3448275862068966,1.5,Brentford,1.0758937291596158,2021-22,West Ham,0.0,0.20689655172413793,0.0,1820.77099609,1.5,1.6551724137931034,1.5,1.5,1.6896551724137931,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,1.0,2.0,3.3,2.25,GK,33,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1686.83398438,1.5,1.3666666666666667,1.75,Burnley,1.0852610086835914,2021-22,West Ham,0.0,0.2,0.0,1830.65515137,1.5,1.6,1.5,1.0,1.6333333333333333,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,11.0,1.5,3.3,1.5,GK,34,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1924.35375977,1.5,1.3333333333333333,1.75,Chelsea,0.9487778275800074,2021-22,West Ham,0.0,0.2,0.0,1825.78417969,0.5,1.5333333333333334,1.0,0.5,1.5333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
0.0,0.0,0.0,2.0,6.0,3.6,4.0,GK,35,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1873.7244873,1.0,1.3333333333333333,1.25,Arsenal,0.9663836421059084,2021-22,West Ham,0.0,0.2,0.0,1810.73669434,0.5,1.4333333333333333,1.0,0.5,1.4,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,8.0,6.5,3.6333333333333333,4.0,GK,37,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,2031.4864502,1.5,1.3333333333333333,1.5,Manchester City,0.8823867678386547,2021-22,West Ham,0.0,0.2,0.0,1792.5567627,0.0,1.4,0.25,0.5,1.3666666666666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.0,0.0,0.0,2.0,5.0,3.7,5.5,GK,38,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,1751.47790527,2.0,1.4,1.5,Brighton,1.0263641050344177,2021-22,West Ham,0.0,0.16666666666666666,0.0,1797.65405273,0.5,1.4,0.5,1.5,1.4333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,1.0,5.0,3.6666666666666665,5.75,GK,1,0.0,0.0,0.0,90.0,90.0,90.0,Lukasz Fabianski,2025.12792969,2.5,1.4333333333333333,2.0,Manchester City,0.8804005919729349,2022-23,West Ham,0.0,0.16666666666666666,0.0,1782.92382812,0.5,1.4,0.25,1.5,1.4333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,3.0,1.5,3.6,3.25,GK,2,0.0,0.0,0.0,59.0,87.93333333333334,74.5,Lukasz Fabianski,1606.88110352,2.5,1.4666666666666666,2.25,Nott'ham Forest,1.1064576706734985,2022-23,West Ham,0.0,0.16666666666666666,0.0,1777.94592285,0.0,1.3,0.25,0.5,1.3666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,1.0,2.0,3.6333333333333333,3.5,GK,3,0.0,0.0,0.0,59.0,87.93333333333334,74.5,Lukasz Fabianski,1769.42614746,1.5,1.4333333333333333,2.0,Brighton,0.9990765869870604,2022-23,West Ham,0.0,0.16666666666666666,0.0,1767.79223633,0.0,1.3,0.25,0.0,1.3333333333333333,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,8.0,2.0,3.466666666666667,1.75,GK,4,0.0,0.0,0.0,90.0,87.93333333333334,74.5,Lukasz Fabianski,1724.91247559,1.5,1.5,2.0,Aston Villa,1.018168664151658,2022-23,West Ham,0.0,0.13333333333333333,0.0,1756.25183105,0.0,1.2,0.0,0.0,1.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.0,0.0,0.0,4.0,4.5,3.433333333333333,3.25,GK,5,0.0,0.0,0.0,90.0,87.93333333333334,74.5,Lukasz Fabianski,1882.70751953,1.0,1.5,1.25,Tottenham,0.9374292783462149,2022-23,West Ham,0.5,0.13333333333333333,0.25,1764.90515137,1.5,1.2,0.75,0.5,1.3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,1.0,6.0,3.5,4.0,GK,6,0.0,0.0,0.0,90.0,87.93333333333334,90.0,Lukasz Fabianski,1873.8638916,0.5,1.5,1.0,Chelsea,0.9427993902329379,2022-23,West Ham,0.5,0.13333333333333333,0.25,1766.67773438,2.0,1.1333333333333333,1.0,1.0,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,2.0,2.5,3.466666666666667,3.5,GK,8,0.0,0.0,0.0,90.0,87.93333333333334,90.0,Lukasz Fabianski,1688.39318848,1.5,1.5,1.25,Everton,1.0411706274961814,2022-23,West Ham,0.0,0.13333333333333333,0.25,1757.90539551,0.5,1.0333333333333334,1.0,1.0,1.1333333333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,7.0,1.5,3.433333333333333,3.75,GK,9,0.0,0.0,0.0,90.0,87.93333333333334,90.0,Lukasz Fabianski,1703.44006348,1.5,1.5,1.0,Wolves,1.0270206608126664,2022-23,West Ham,0.0,0.13333333333333333,0.25,1749.46813965,0.0,1.0333333333333334,1.0,0.5,1.1333333333333333,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.0,0.0,0.0,2.0,4.5,3.566666666666667,3.5,GK,10,0.0,0.0,0.0,90.0,87.93333333333334,90.0,Lukasz Fabianski,1655.40283203,0.5,1.4333333333333333,1.0,Fulham,1.0683936948876431,2022-23,West Ham,0.5,0.16666666666666666,0.25,1768.62194824,1.5,1.1333333333333333,1.0,1.0,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,6.0,4.5,3.566666666666667,3.0,GK,11,0.0,0.0,0.0,90.0,87.93333333333334,90.0,Lukasz Fabianski,1666.2487793,0.5,1.4333333333333333,1.0,Southampton,1.069909252145971,2022-23,West Ham,0.5,0.16666666666666666,0.25,1782.73498535,3.0,1.2,1.5,2.5,1.2333333333333334,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,1.0,4.0,3.7,4.25,GK,12,0.0,0.0,0.0,90.0,87.93333333333334,90.0,Lukasz Fabianski,1996.48010254,1.0,1.4,0.75,Liverpool,0.892094821423003,2022-23,West Ham,0.0,0.16666666666666666,0.25,1781.04956055,2.0,1.1333333333333333,1.75,2.0,1.1666666666666667,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,8.0,3.5,3.533333333333333,4.0,GK,13,0.0,0.0,0.0,90.0,87.93333333333334,90.0,Lukasz Fabianski,1653.68811035,1.0,1.4333333333333333,0.75,Bournemouth,1.0760733749929268,2022-23,West Ham,0.0,0.13333333333333333,0.25,1779.48974609,0.5,1.1,1.75,0.5,1.1666666666666667,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.0,0.0,0.0,1.0,4.5,3.433333333333333,4.25,GK,14,0.0,0.0,0.0,90.0,87.93333333333334,90.0,Lukasz Fabianski,1837.20263672,0.5,1.3666666666666667,0.75,Manchester Utd,0.9711589035303155,2022-23,West Ham,0.5,0.16666666666666666,0.25,1784.21569824,1.5,1.2,1.75,1.0,1.2333333333333334,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,2.0,4.5,3.4,4.0,GK,15,0.0,0.0,0.0,67.5,86.43333333333334,78.75,Lukasz Fabianski,1764.10253906,0.5,1.3,0.75,Crystal Palace,1.0149713580447954,2022-23,West Ham,0.5,0.16666666666666666,0.25,1790.5135498,1.5,1.2,1.0,1.0,1.1666666666666667,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,2.0,1.5,3.3666666666666667,3.0,GK,16,0.0,0.0,0.0,67.5,86.43333333333334,78.75,Lukasz Fabianski,1772.11035156,1.5,1.3333333333333333,1.0,Leicester City,1.0046833643698847,2022-23,West Ham,0.0,0.16666666666666666,0.25,1780.40979004,0.0,1.1,0.75,0.5,1.0666666666666667,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,1.0,2.0,3.3666666666666667,3.25,GK,17,0.0,0.0,0.0,90.0,86.43333333333334,78.75,Lukasz Fabianski,1920.58532715,2.0,1.3333333333333333,1.25,Arsenal,0.9201025078132259,2022-23,West Ham,0.0,0.16666666666666666,0.25,1767.13537598,0.0,1.0,0.75,0.5,0.9666666666666667,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,2.0,1.5,3.3666666666666667,1.5,GK,18,0.0,0.0,0.0,90.0,86.43333333333334,78.75,Lukasz Fabianski,1741.4810791,2.5,1.3333333333333333,2.0,Brentford,1.0118311706152145,2022-23,West Ham,0.0,0.16666666666666666,0.0,1762.08483887,0.0,1.0,0.0,0.5,0.9333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,4.0,1.5,3.2333333333333334,1.75,GK,19,0.0,0.0,0.0,90.0,86.43333333333334,90.0,Lukasz Fabianski,1712.4128418,2.5,1.4,2.25,Leeds United,1.0211668220450272,2022-23,West Ham,0.0,0.13333333333333333,0.0,1748.65917969,0.0,0.9,0.0,0.5,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,3.0,3.0,3.3333333333333335,2.25,GK,20,0.0,0.0,0.0,90.0,86.43333333333334,90.0,Lukasz Fabianski,1688.68579102,2.0,1.4,2.25,Wolves,1.0354348080313132,2022-23,West Ham,0.0,0.13333333333333333,0.0,1748.52404785,0.5,0.9,0.25,1.0,0.9,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,6.0,3.5,3.3666666666666667,2.5,GK,21,0.0,0.0,0.0,90.0,86.43333333333334,90.0,Lukasz Fabianski,1674.76928711,1.5,1.4,2.0,Everton,1.0386759632676172,2022-23,West Ham,0.0,0.13333333333333333,0.0,1739.54260254,0.5,0.8666666666666667,0.25,1.0,0.8666666666666667,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,2.0,4.5,3.3666666666666667,3.75,GK,22,0.0,0.0,0.0,90.0,86.43333333333334,90.0,Lukasz Fabianski,1854.84997559,0.5,1.4,1.25,Newcastle Utd,0.9420726556735011,2022-23,West Ham,0.5,0.13333333333333333,0.25,1747.40344238,1.5,0.8666666666666667,1.0,1.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,3.0,4.0,3.3333333333333335,3.75,GK,23,0.0,0.0,0.0,90.0,86.43333333333334,90.0,Lukasz Fabianski,1865.20214844,0.5,1.4,1.0,Chelsea,0.9389768252544658,2022-23,West Ham,0.5,0.13333333333333333,0.25,1751.3815918,2.0,0.9,1.25,1.5,0.9333333333333333,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,2.0,2.5,3.3,3.5,GK,24,0.0,0.0,0.0,90.0,86.43333333333334,90.0,Lukasz Fabianski,1846.38842773,1.0,1.4,0.75,Tottenham,0.9485437087055372,2022-23,West Ham,0.0,0.13333333333333333,0.25,1751.38012695,1.0,0.8333333333333334,1.25,1.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,6.0,2.5,3.3333333333333335,3.25,GK,25,0.0,0.0,0.0,90.0,86.43333333333334,90.0,Lukasz Fabianski,1659.43884277,1.5,1.3666666666666667,1.0,Nott'ham Forest,1.050510945061455,2022-23,West Ham,0.0,0.13333333333333333,0.25,1743.25866699,0.5,0.8333333333333334,1.25,0.5,0.8666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,8.0,4.0,3.466666666666667,3.25,GK,29,0.0,0.0,0.0,79.0,85.7,84.5,Lukasz Fabianski,1659.0625,1.0,1.3333333333333333,1.0,Southampton,1.0558623916941043,2022-23,West Ham,0.5,0.16666666666666666,0.25,1751.74169922,1.5,0.8333333333333334,1.25,2.0,0.9333333333333333,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
