assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,30,None,None,0,0.0,204716,None,,0,0,0,0,1.2,253,88,None,,0,2,2.0,2.5,2,0.00,0.0,0.05,0.02,0.05,2.57,1.28,0.02,Ibrahima,2.0,147,48,2,1.0,0,5.0,164,52,302,False,43.0,68,21,180,,None,50,221,25,0,0,None,0,,204716.jpg,2.0,151,50,0,0,0.0,Konaté,2.4,120,45,False,None,2,1.0,a,11,14,6.0,180,53,4,79757,13595,35020,20475,0.4,0.8,Konaté,0
0,1,48,None,None,0,0.0,244731,None,,1,-1,2,-2,42.9,45,33,None,,0,3,7.5,8.0,7,0.26,0.15,1.51,0.85,1.25,2.28,1.27,0.7,Luis,7.5,12,7,2,1.12,2,17.5,20,14,303,False,71.2,12,5,161,,None,77,18,10,0,0,None,0,,244731.jpg,7.5,12,7,0,0,0.0,Díaz,12.8,32,11,False,None,2,1.12,a,11,14,61.0,26,12,15,613718,279672,84466,55617,1.0,1.9,Luis Díaz,0
0,0,14,100,None,0,0.0,243016,None,,0,0,0,0,21.4,109,74,None,,0,3,-0.5,0.0,-2,0.27,0.17,0.27,0.17,0.00,3.66,2.24,0.0,Alexis,-0.5,674,288,2,1.22,0,4.3,185,85,304,False,21.4,164,61,147,,2023-08-19T18:00:06.968162Z,60,71,45,0,0,None,0,,243016.jpg,-0.5,674,288,1,0,0.0,Mac Allister,7.2,52,16,False,None,2,1.22,a,11,14,0.0,664,286,-1,49223,3867,457181,354139,-0.1,-0.2,Mac Allister,1
0,0,0,None,None,0,0,60914,None,,0,0,0,0,0.0,596,216,None,,0,2,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Joel,0.0,602,215,0,0,0,0.0,604,216,305,False,0.0,598,216,0,,None,50,168,20,0,0,None,0,,60914.jpg,0.0,602,215,0,0,0,Matip,0.2,299,117,False,None,0,0,a,11,14,0.0,577,215,0,1694,510,6229,2690,0.0,0.0,Matip,0
0,0,0,None,None,0,0,197464,None,,0,0,0,0,0.0,350,131,None,,0,2,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Nathaniel,0.0,369,128,0,0,0,0.0,374,136,306,False,0.0,364,136,0,,None,40,605,173,0,0,None,0,,197464.jpg,0.0,369,128,0,0,0,Phillips,0.3,297,115,False,None,0,0,a,11,14,0.0,293,102,0,1684,557,4188,1652,0.0,0.0,Phillips,0
0,0,35,None,None,0,0.0,122798,2,,0,0,0,0,62.8,18,5,None,,0,2,2.0,2.5,2,0.22,0.11,0.22,0.11,0.00,2.57,1.28,0.0,Andrew,2.0,170,51,2,1.0,0,11.1,55,9,307,False,46.2,59,16,180,,None,65,47,3,0,0,None,0,,122798.jpg,2.0,175,54,0,0,0.0,Robertson,4.3,82,32,False,None,2,1.0,a,11,14,2.0,241,82,4,70980,22083,53731,30615,0.3,0.6,Robertson,0
1,0,30,None,None,0,0.0,118748,None,,0,0,0,0,53.2,25,18,2,,0,3,5.0,5.5,5,0.42,0.23,1.93,1.07,1.51,2.28,1.27,0.84,Mohamed,5.0,47,19,2,1.12,1,20.2,11,7,308,False,58.0,33,9,161,,None,125,3,1,0,1,2,0,,118748.jpg,5.0,53,20,0,0,0.0,Salah,28.9,8,4,False,None,2,1.12,a,11,14,91.0,8,4,10,287568,75951,221872,173319,0.4,0.8,Salah,0
1,0,43,None,None,0,0.0,424876,3,,0,0,0,0,53.4,24,17,None,,0,3,3.5,4.0,5,0.15,0.08,0.29,0.15,0.14,2.57,1.28,0.07,Dominik,3.5,84,30,2,1.0,0,11.0,56,32,309,False,24.8,149,50,180,,None,70,31,19,0,0,None,0,,424876.jpg,3.5,89,32,0,0,0.0,Szoboszlai,4.0,85,26,False,None,2,1.0,a,11,14,32.0,71,39,7,65270,39232,64569,27675,0.5,1.0,Szoboszlai,0
0,0,0,None,None,0,0,61558,None,,-1,1,-1,1,0.0,566,222,None,,0,3,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Thiago,0.0,575,223,0,0,0,0.0,576,223,310,False,0.0,567,216,0,,None,49,275,179,0,0,None,0,,61558.jpg,0.0,575,223,0,0,0,Alcántara do Nascimento,0.2,314,93,False,None,0,0,a,11,14,0.0,542,203,0,1545,470,7509,2891,0.0,0.0,Thiago,0
0,0,3,None,None,0,0.0,214285,4,,0,0,0,0,0.3,285,104,None,,0,2,0.5,1.0,1,0.00,0.0,0.00,0.0,0.00,0.28,6.3,0.0,Konstantinos,0.5,279,100,0,0.0,0,0.1,323,116,311,False,0.2,318,118,4,,None,45,410,96,0,0,None,0,,214285.jpg,1.0,234,88,0,0,0.0,Tsimikas,0.1,404,157,False,None,0,0.0,a,11,14,0.0,441,192,1,465,141,2379,808,0.1,0.2,Tsimikas,0
0,0,0,0,0,0,0,444765,None,,0,0,0,0,0.0,388,157,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sepp,0.0,407,155,0,0,0,0.0,411,162,312,False,0.0,401,162,0,Season long loan to Mainz 05,2023-07-17T06:21:35.145355Z,40,645,201,0,0,None,0,,444765.jpg,0.0,407,155,0,0,0,van den Berg,0.0,544,196,False,None,0,0,u,11,14,0.0,333,130,0,0,0,1036,275,0.0,0.0,Van den Berg,0
0,0,30,None,None,0,0.0,97032,None,,0,0,0,0,11.8,164,47,3,,0,2,2.0,2.5,2,0.04,0.02,0.28,0.14,0.24,2.57,1.28,0.12,Virgil,2.0,164,49,2,1.0,0,7.7,102,24,313,False,38.6,82,26,180,,None,60,61,4,0,0,None,0,,97032.jpg,2.0,169,52,0,0,0.0,van Dijk,10.2,37,11,False,None,2,1.0,a,11,14,26.0,83,14,4,106889,30178,101442,54410,0.3,0.7,Virgil,0
0,0,0,None,None,0,0,441428,None,,0,0,0,0,0.0,385,154,None,,0,2,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Jarell,0.0,404,152,0,0,0,0.0,408,159,626,False,0.0,398,159,0,,None,40,642,198,0,0,None,0,,441428.jpg,0.0,404,152,0,0,0,Quansah,0.0,514,188,False,None,0,0,a,11,14,0.0,330,127,0,438,178,738,342,0.0,0.0,Quansah,0
0,0,0,None,None,0,0,491970,None,,0,0,0,0,0.0,545,203,None,,0,3,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Bobby,0.0,553,204,0,0,0,0.0,555,204,627,False,0.0,546,197,0,,None,45,514,268,0,0,None,0,,491970.jpg,0.0,553,204,0,0,0,Clark,0.0,594,238,False,None,0,0,a,11,14,0.0,516,182,0,277,76,429,179,0.0,0.0,Clark,0
0,0,3,None,None,0,0.0,496208,None,,0,0,0,0,0.8,262,133,None,,0,3,0.5,1.0,0,0.00,0.0,0.00,0.0,0.00,0.14,0.97,0.0,Ben,0.5,293,131,0,0.0,0,0.1,326,148,628,False,0.2,319,143,13,,None,45,516,270,0,0,None,0,,496208.jpg,1.0,256,107,0,0,0.0,Doak,0.1,479,166,False,None,0,0.0,a,11,14,0.0,518,184,1,1943,336,1548,782,0.1,0.2,Doak,0
0,0,0,None,None,0,0,491501,None,,0,0,0,0,0.0,544,202,None,,0,3,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,552,203,0,0,0,0.0,554,203,629,False,0.0,545,196,0,,None,45,513,267,0,0,None,0,,491501.jpg,0.0,552,203,0,0,0,McConnell,0.0,617,250,False,None,0,0,a,11,14,0.0,515,181,0,190,50,374,167,0.0,0.0,McConnell,0
0,0,4,None,None,0,0.0,158983,None,,0,0,0,0,0.8,263,134,None,,0,3,2.1,2.6,1,0.01,0.03,0.01,0.03,0.00,1.09,3.63,0.0,Wataru,1.0,253,115,0,0.0,0,0.7,296,133,668,False,6.6,257,109,27,,None,55,102,62,0,0,None,0,,158983.jpg,1.0,298,139,0,0,0.0,Endo,0.0,561,217,False,None,0,0.0,a,11,14,0.0,645,274,1,1816,1816,247,247,0.2,0.2,Endo,0
0,0,9,None,None,0,0.0,184704,None,,0,0,0,0,10.8,181,102,None,,0,3,1.5,0.0,0,0.01,0.01,0.02,0.02,0.01,4.10,4.1,0.01,Marvelous,2.0,133,55,4,4.0,0,2.6,232,104,52,False,12.8,212,87,90,,None,45,389,222,0,0,None,0,,184704.jpg,2.0,138,58,0,0,0.0,Nakamba,1.2,154,52,False,None,1,1.0,a,12,102,2.0,219,111,2,14583,3077,24556,12257,0.4,0.4,Nakamba,0
0,0,5,None,None,0,0.0,174310,None,,0,0,0,0,10.8,183,24,None,,0,4,1.5,0.0,0,0.09,0.13,0.09,0.13,0.00,1.55,2.21,0.0,Elijah,2.0,146,19,1,1.43,0,1.6,265,33,314,False,5.0,268,31,63,,None,50,207,45,0,0,2,0,,174310.jpg,2.0,150,19,0,0,0.0,Adebayo,0.9,175,33,False,None,1,1.43,a,12,102,0.0,595,64,2,5876,1786,23847,8824,0.4,0.4,Adebayo,0
0,0,6,None,None,0,0.0,208904,None,,0,0,0,0,0.7,267,95,None,,0,2,-0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,2.34,2.81,0.0,Mads Juel,0.0,375,132,2,2.4,0,1.4,269,96,315,False,13.2,209,84,75,,None,40,611,177,0,0,None,0,,208904.jpg,0.0,375,132,0,0,0.0,Andersen,0.7,203,75,False,None,1,1.2,a,12,102,0.0,299,106,0,3079,1254,10535,3815,0.0,0.0,Andersen,1
0,0,10,None,None,0,0.0,165183,None,,0,0,0,0,0.7,266,94,None,,0,2,-0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,4.10,4.1,0.0,Amari'i,0.0,362,123,4,4.0,0,2.2,243,85,316,False,21.2,166,67,90,,None,40,598,168,0,0,None,0,,165183.jpg,0.0,362,123,0,0,0.0,Bell,7.8,50,16,False,None,1,1.0,a,12,102,0.0,286,97,0,20323,10551,90165,39731,0.0,0.0,Bell,0
0,0,3,None,None,0,0.0,82738,None,,-1,1,-1,1,0.0,567,223,3,,0,3,0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,1.22,54.9,0.0,Luke,1.0,235,102,1,45.0,0,0.0,577,224,317,False,0.0,568,217,2,,None,49,276,180,0,0,None,0,,82738.jpg,1.0,262,111,0,0,0.0,Berry,0.1,480,167,False,None,0,0.0,a,12,102,0.0,543,204,1,194,72,2001,690,0.2,0.2,Berry,0
0,0,0,0,0,0,0,156658,None,,0,0,0,0,0.0,342,126,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Reece,0.0,360,122,0,0,0,0.0,366,131,318,False,0.0,356,131,0,Knock - Expected back 25 Aug,2023-08-04T11:00:04.302248Z,40,596,167,0,0,None,0,,156658.jpg,0.0,360,122,0,0,0,Burke,0.0,550,197,False,None,0,0,i,12,102,0.0,284,96,0,110,60,953,282,0.0,0.0,Burke,0
0,0,0,None,None,0,0,193195,None,,-1,1,-1,1,0.0,577,232,None,,0,3,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Allan,0.0,584,231,0,0,0,0.0,587,233,319,False,0.0,579,227,0,,None,49,289,191,0,0,None,0,,193195.jpg,0.0,584,231,0,0,0,Campbell,0.0,528,194,False,None,0,0,a,12,102,0.0,555,215,0,105,37,1432,436,0.0,0.0,Campbell,0
0,0,0,0,0,0,0,96784,3,,0,0,0,0,0.0,598,247,1,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jordan,0.0,604,246,0,0,0,0.0,606,247,320,False,0.0,600,243,0,Ankle injury - Unknown return date,2023-08-06T23:30:05.803333Z,50,177,110,0,0,None,0,,96784.jpg,0.0,604,246,0,0,0,Clark,0.0,634,261,False,None,0,0,i,12,102,0.0,579,231,0,67,48,609,147,0.0,0.0,Clark,0
0,0,2,None,None,0,0.0,244262,2,,0,0,0,0,0.3,287,106,2,,0,2,-0.5,0.0,0,0.02,0.07,0.02,0.07,0.00,2.55,8.83,0.0,Alfie,0.0,516,210,3,10.38,0,0.1,324,117,321,False,1.0,309,114,26,,None,45,449,116,0,0,None,0,,244262.jpg,0.0,516,210,0,0,0.0,Doughty,0.1,382,148,False,None,0,0.0,a,12,102,0.0,468,201,0,361,158,4029,1118,0.0,0.0,Doughty,0
0,0,0,None,None,0,0,49083,4,,-1,1,-1,1,0.0,562,219,None,,0,3,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,571,220,0,0,0,0.0,572,220,322,False,0.0,563,213,0,,None,49,271,176,0,0,None,0,,49083.jpg,0.0,571,220,0,0,0,Freeman,0.0,579,231,False,None,0,0,a,12,102,0.0,538,200,0,54,25,693,209,0.0,0.0,Freeman,0
0,0,0,None,None,0,0,113534,None,,0,0,0,0,0.0,332,19,None,,0,1,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Matt,0.0,350,36,0,0,0,0.0,356,36,323,False,0.0,346,36,0,,None,40,586,47,0,0,None,0,,113534.jpg,0.0,350,36,0,0,0,Macey,0.6,216,30,False,None,0,0,a,12,102,0.0,274,17,0,743,214,7417,2864,0.0,0.0,Macey,0
0,0,0,None,None,0,0,422303,None,,0,0,0,0,0.0,509,51,None,,0,4,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,John,0.0,521,51,0,0,0,0.0,520,51,324,False,0.0,510,48,0,,None,45,456,72,0,0,None,0,,422303.jpg,0.0,521,51,0,0,0,McAtee,2.4,118,17,False,None,0,0,a,12,102,0.0,474,47,0,6011,1529,53497,23254,0.0,0.0,McAtee,0
0,0,0,0,0,0,0,453537,None,,0,0,0,0,0.0,523,189,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Carlos,0.0,532,191,0,0,0,0.0,532,190,325,False,0.0,523,183,0,Permanent transfer to Bolton Wanderers,2023-07-26T11:29:40.140241Z,45,478,248,0,0,None,0,,453537.jpg,0.0,532,191,0,0,0,Mendes Gomes,0.0,612,248,False,None,0,0,u,12,102,0.0,490,167,0,0,0,759,227,0.0,0.0,Mendes,0
0,2,28,None,None,0,0.0,156700,None,,0,0,0,0,3.3,215,32,None,,0,4,7.5,0.0,0,0.09,0.09,1.14,1.14,1.05,4.10,4.1,1.05,Carlton,8.0,7,2,4,4.0,1,9.1,81,16,326,False,37.8,91,14,90,,None,55,101,30,0,0,1,0,,156700.jpg,8.0,7,2,0,0,0.0,Morris,1.4,148,26,False,None,1,1.0,a,12,102,50.0,39,15,8,25675,13892,22272,9312,1.5,1.5,Morris,0
0,0,0,None,None,0,0,174595,None,,0,0,0,0,0.0,469,42,None,,0,4,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Admiral,0.0,484,43,0,0,0,0.0,483,42,327,False,0.0,474,39,0,,None,45,384,63,0,0,None,0,,174595.jpg,0.0,484,43,0,0,0,Muskwe,0.2,321,54,False,None,0,0,a,12,102,0.0,427,38,0,851,251,4578,1773,0.0,0.0,Muskwe,0
0,0,3,None,None,0,0.0,229164,None,,0,0,0,0,0.3,292,39,None,,0,4,0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,1.76,11.31,0.0,Chiedozie,1.0,248,32,2,12.86,0,0.5,305,38,328,False,0.4,315,38,14,,None,50,236,50,0,0,None,0,,229164.jpg,1.0,286,34,0,0,0.0,Ogbene,0.1,380,59,False,None,0,0.0,a,12,102,4.0,204,35,1,655,179,3556,1180,0.2,0.2,Ogbene,0
0,0,0,0,0,0,0,168035,None,,0,0,0,0,0.0,609,254,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Fred,0.0,614,254,0,0,0,0.0,616,255,329,False,0.0,611,251,0,Season long loan to Rotherham,2023-07-31T07:05:08.472622Z,50,203,129,0,0,None,0,,168035.jpg,0.0,614,254,0,0,0,Onyedinma,0.0,666,284,False,None,0,0,u,12,102,0.0,592,240,0,0,0,136,36,0.0,0.0,Onyedinma,0
0,0,0,0,0,0,0,199056,None,,0,0,0,0,0.0,475,201,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Gabriel,0.0,490,202,0,0,0,0.0,489,204,330,False,0.0,480,205,0,Knee injury - Expected back 25 Aug,2023-08-04T11:00:04.319102Z,45,395,84,0,0,None,0,,199056.jpg,0.0,490,202,0,0,0,Osho,0.0,615,209,False,None,0,0,i,12,102,0.0,434,187,0,51,37,622,158,0.0,0.0,Osho,0
0,0,0,0,None,0,0,490180,None,,0,0,0,0,0.0,543,60,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Aribim,0.0,551,61,0,0,0,0.0,553,61,331,False,0.0,544,59,0,Season long loan to Bromley,2023-08-21T08:33:51.407917Z,45,510,84,0,0,None,0,,490180.jpg,0.0,551,61,0,0,0,Pepple,0.2,331,55,False,None,0,0,u,12,102,0.0,514,58,0,838,150,4786,2382,0.0,0.0,Pepple,0
0,0,0,None,None,0,0,243532,None,,0,0,0,0,0.0,502,175,None,,0,3,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dion,0.0,514,179,0,0,0,0.0,513,177,332,False,0.0,503,170,0,,None,45,445,233,0,0,None,0,,243532.jpg,0.0,514,179,0,0,0,Pereira,0.2,342,103,False,None,0,0,a,12,102,0.0,465,153,0,709,133,4834,2005,0.0,0.0,Pereira,0
0,0,0,0,0,0,0,108411,None,,0,0,0,0,0.0,328,120,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dan,0.0,346,116,0,0,0,0.0,352,125,333,False,0.0,342,125,0,Ankle injury - Unknown return date,2023-08-06T23:30:05.828555Z,40,582,161,0,0,None,0,,108411.jpg,0.0,346,116,0,0,0,Potts,0.1,465,178,False,None,0,0,i,12,102,0.0,270,90,0,243,125,2222,647,0.0,0.0,Potts,0
0,0,0,None,None,0,0,165152,None,,0,0,0,0,0.0,465,164,None,,0,3,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Glen,0.0,479,168,0,0,0,0.0,479,166,334,False,0.0,470,159,0,,None,45,374,219,0,0,None,0,,165152.jpg,0.0,479,168,0,0,0,Rea,0.1,486,171,False,None,0,0,a,12,102,0.0,421,142,0,437,117,1468,553,0.0,0.0,Rea,0
0,0,0,None,None,0,0,77818,None,,0,0,0,0,0.0,443,59,None,,0,1,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,460,72,0,0,0,0.0,462,72,335,False,0.0,453,72,0,,None,45,336,18,0,0,None,0,,77818.jpg,0.0,460,72,0,0,0,Shea,0.2,338,52,False,None,0,0,a,12,102,0.0,396,57,0,196,74,3287,907,0.0,0.0,Shea,0
0,0,0,0,0,0,0,242500,None,,0,0,0,0,0.0,500,49,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,512,50,0,0,0,0.0,511,49,336,False,0.0,501,46,0,Season long loan to Colchester United until the end of the season,2023-08-11T10:53:00.375635Z,45,443,70,0,0,None,0,,242500.jpg,0.0,512,50,0,0,0,Taylor,0.2,309,52,False,None,0,0,u,12,102,0.0,463,45,0,0,0,11097,2864,0.0,0.0,Taylor,0
0,0,0,0,0,0,0,232477,None,,0,0,0,0,0.0,494,171,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Elliot,0.0,506,175,0,0,0,0.0,505,173,337,False,0.0,495,166,0,Joined Shrewsbury Town on a season-long loan - Unknown return date,2023-07-13T12:00:04.224388Z,45,432,229,0,0,None,0,,232477.jpg,0.0,506,175,0,0,0,Thorpe,0.0,645,269,False,None,0,0,u,12,102,0.0,455,149,0,14,0,313,83,0.0,0.0,Thorpe,0
0,0,0,0,0,0,0,207722,None,,0,0,0,0,0.0,355,30,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jack,0.0,374,47,0,0,0,0.0,379,47,338,False,0.0,369,47,0,Joined Dundee United on a season-long loan - Expected back 01 Jul,2023-07-11T09:00:04.234257Z,40,610,58,0,0,None,0,,207722.jpg,0.0,374,47,0,0,0,Walton,0.0,614,73,False,None,0,0,u,12,102,0.0,298,28,0,0,0,273,83,0.0,0.0,Walton,0
0,0,0,None,None,0,0,223333,None,,0,0,0,0,0.0,490,170,None,,0,3,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Louie,0.0,502,174,0,0,0,0.0,502,172,339,False,0.0,492,165,0,,None,45,425,228,0,0,None,0,,223333.jpg,0.0,502,174,0,0,0,Watson,0.3,263,82,False,None,0,0,a,12,102,0.0,451,148,0,2982,753,8387,3472,0.0,0.0,Watson,0
0,0,7,None,None,0,0.0,91046,None,,0,0,0,0,20.5,115,13,None,,0,4,0.5,0.0,0,0.37,16.65,0.37,16.65,0.00,1.22,54.9,0.0,Cauley,1.0,220,29,1,45.0,0,3.2,215,28,340,False,7.0,252,26,2,,None,45,348,62,0,0,3,0,,91046.jpg,1.0,226,29,0,0,0.0,Woodrow,0.8,194,36,False,None,0,0.0,a,12,102,4.0,191,34,1,11418,3920,14711,6204,0.2,0.2,Woodrow,0
0,0,16,None,None,0,0.0,232351,1,,0,0,0,0,40.5,50,9,None,,0,2,-0.5,0.0,0,0.22,0.22,0.22,0.22,0.00,4.10,4.1,0.0,Ryan,0.0,505,208,4,4.0,0,6.1,134,34,553,False,20.4,172,69,90,,None,45,431,108,0,0,None,0,,232351.jpg,0.0,505,208,0,0,0.0,Giles,0.1,379,147,False,None,1,1.0,a,12,102,0.0,454,197,0,634,241,2898,839,0.0,0.0,Giles,0
0,0,10,None,None,0,0.0,108796,None,,0,0,0,0,0.1,299,109,None,,0,2,-0.5,0.0,0,0.01,0.01,0.01,0.01,0.00,4.10,4.1,0.0,Tom,0.0,465,190,4,4.0,0,1.4,270,97,575,False,13.6,205,83,90,,None,45,354,59,0,0,None,0,,108796.jpg,0.0,465,190,0,0,0.0,Lockyer,0.2,353,138,False,None,1,1.0,a,12,102,0.0,405,173,0,386,179,3603,1031,0.0,0.0,Lockyer,0
0,0,-2,None,None,0,0.0,104047,None,,0,0,0,0,0.3,291,145,None,,0,3,1.5,0.0,0,0.00,0.0,0.26,0.27,0.26,2.88,2.98,0.27,Pelly Ruddock,2.0,138,56,3,3.1,0,1.0,284,125,582,False,0.0,602,245,87,,None,50,180,112,0,0,None,0,,104047.jpg,2.0,143,59,0,0,0.0,Mpanzu,0.1,493,174,False,None,1,1.03,a,12,102,12.0,140,81,2,317,155,1289,455,0.4,0.4,Mpanzu,0
0,0,4,None,None,0,0.0,222677,None,,0,0,0,0,1.8,240,124,None,,0,3,1.5,0.0,0,0.01,0.01,0.01,0.01,0.00,2.88,2.98,0.0,Tahith,2.0,149,64,3,3.1,0,0.9,289,128,586,False,5.2,266,114,87,,None,50,232,148,0,0,None,0,,222677.jpg,2.0,153,66,0,0,0.0,Chong,0.1,416,131,False,None,1,1.03,a,12,102,2.0,233,119,2,691,228,2745,1062,0.4,0.4,Chong,0
0,0,9,None,None,0,0.0,476369,None,,0,0,0,0,15.4,142,39,None,,0,2,0.5,0.0,0,0.26,0.37,0.28,0.4,0.02,1.55,2.21,0.03,Issa,1.0,212,68,1,1.43,0,2.2,244,86,602,False,1.6,305,112,63,,None,40,658,209,0,0,None,0,,476369.jpg,1.0,215,71,0,0,0.0,Kaboré,6.0,60,22,False,None,1,1.43,a,12,102,5.0,184,55,1,31348,14259,43609,21801,0.2,0.2,Kaboré,1
0,1,26,None,None,0,0.0,54738,None,,0,0,0,0,0.0,438,57,None,,0,1,2.5,0.0,0,0.00,0.0,0.00,0.0,0.00,4.10,4.1,0.0,Thomas,3.0,85,11,4,4.0,0,6.0,137,9,614,False,60.0,27,9,90,,None,45,329,16,0,0,None,0,,54738.jpg,3.0,90,11,0,8,8.0,Kaminski,0.2,367,56,False,None,1,1.0,a,12,102,0.0,390,55,3,1441,716,2029,683,0.7,0.7,Kaminski,0
0,0,0,None,None,0,0,88894,None,,0,0,0,0,0.0,597,246,None,,0,3,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ross,0.0,603,245,0,0,0,0.0,605,246,630,False,0.0,599,242,0,,None,50,175,108,0,0,None,0,,88894.jpg,0.0,603,245,0,0,0,Barkley,0.2,355,109,False,None,0,0,a,12,102,0.0,578,230,0,1501,341,5402,1997,0.0,0.0,Barkley,0
1,0,10,None,None,0,0.0,242453,None,,0,0,0,0,0.3,293,40,None,,0,4,3.5,0.0,0,0.00,0.0,0.12,0.42,0.12,2.55,8.83,0.42,Jacob,4.0,63,14,3,10.38,0,2.9,222,30,631,False,5.2,267,30,26,,None,50,238,51,0,0,None,0,,242453.jpg,4.0,71,15,0,0,0.0,Brown,0.2,358,56,False,None,0,0.0,a,12,102,23.0,89,23,4,8424,1774,4192,1833,0.8,0.8,Brown,0
0,0,0,None,None,0,0,552030,None,,0,0,0,0,0.0,413,171,None,,0,2,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Aidan,0.0,432,169,0,0,0,0.0,436,176,648,False,0.0,427,177,0,,None,40,675,220,0,0,None,0,,552030.jpg,0.0,432,169,0,0,0,Francis-Clarke,0.0,597,206,False,None,0,0,a,12,102,0.0,359,145,0,382,152,137,94,0.0,0.0,Francis-Clarke,0
0,0,0,None,None,0,0,20480,None,,0,0,0,0,0.0,430,53,None,,0,1,1.9,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tim,0.0,451,69,0,0,0,0.0,453,69,665,False,0.0,444,69,0,,None,45,320,12,0,0,None,0,,20480.jpg,0.0,451,69,0,0,0,Krul,0.0,611,72,False,None,0,0,a,12,102,0.0,381,51,0,430,290,89,78,0.0,0.0,Krul,0
0,1,51,None,None,2,1.0,211975,None,,1,-1,1,-1,17.3,128,33,None,,0,2,8.0,7.0,7,0.03,0.02,0.06,0.04,0.03,0.59,0.3,0.02,Manuel,6.5,19,5,0,0.0,0,5.6,147,41,341,False,38.4,85,28,180,,None,51,157,16,0,0,None,0,,211975.jpg,6.5,22,7,0,0,0.0,Akanji,9.6,40,12,False,None,2,1.0,a,13,43,1.0,246,83,13,426837,307562,52680,24115,1.3,2.5,Akanji,0
0,1,32,100,100,1,1.15,126184,None,,1,-1,1,-1,1.9,235,79,None,,0,2,5.0,4.0,0,0.01,0.01,0.32,0.37,0.31,0.23,0.27,0.36,Nathan,3.5,77,27,0,0.0,0,2.6,233,80,342,False,14.2,204,82,78,,2023-08-06T23:30:05.855914Z,51,156,15,0,0,None,0,,126184.jpg,7.0,16,3,0,0,0.0,Aké,6.9,54,18,False,None,1,1.15,a,13,43,10.0,148,33,7,281476,51541,110624,81937,0.7,1.4,Aké,0
