,Name,GW,Season,Squad,Total Points
473,Leon-Bailey,14,2022-23,Aston Villa,2.0
474,Leon-Bailey,15,2022-23,Aston Villa,7.0
475,Leon-Bailey,16,2022-23,Aston Villa,0.0
476,Leon-Bailey,17,2022-23,Aston Villa,2.0
477,Leon-Bailey,18,2022-23,Aston Villa,3.0
478,Leon-Bailey,19,2022-23,Aston Villa,
479,Leon-Bailey,20,2022-23,Aston Villa,
480,Stefan-Bajcetic,1,2022-23,Liverpool,0.0
481,Stefan-Bajcetic,2,2022-23,Liverpool,0.0
482,Stefan-Bajcetic,3,2022-23,Liverpool,0.0
483,Stefan-Bajcetic,4,2022-23,Liverpool,1.0
484,Stefan-Bajcetic,5,2022-23,Liverpool,0.0
485,Stefan-Bajcetic,6,2022-23,Liverpool,0.0
486,Stefan-Bajcetic,11,2022-23,Liverpool,0.0
487,Stefan-Bajcetic,13,2022-23,Liverpool,0.0
488,Stefan-Bajcetic,15,2022-23,Liverpool,0.0
489,Stefan-Bajcetic,16,2022-23,Liverpool,0.0
490,Stefan-Bajcetic,17,2022-23,Liverpool,6.0
491,Stefan-Bajcetic,18,2022-23,Liverpool,1.0
492,Stefan-Bajcetic,19,2022-23,Liverpool,
493,Patrick-Bamford,1,2022-23,Leeds United,5.0
494,Patrick-Bamford,2,2022-23,Leeds United,1.0
495,Patrick-Bamford,5,2022-23,Leeds United,1.0
496,Patrick-Bamford,6,2022-23,Leeds United,1.0
497,Patrick-Bamford,9,2022-23,Leeds United,1.0
498,Patrick-Bamford,10,2022-23,Leeds United,2.0
499,Patrick-Bamford,11,2022-23,Leeds United,-1.0
500,Patrick-Bamford,12,2022-23,Leeds United,2.0
501,Patrick-Bamford,13,2022-23,Leeds United,1.0
502,Patrick-Bamford,14,2022-23,Leeds United,4.0
503,Patrick-Bamford,20,2022-23,Leeds United,
504,Shandon-Baptiste,1,2022-23,Brentford,1.0
505,Shandon-Baptiste,2,2022-23,Brentford,1.0
506,Shandon-Baptiste,3,2022-23,Brentford,1.0
507,Shandon-Baptiste,4,2022-23,Brentford,1.0
508,Shandon-Baptiste,5,2022-23,Brentford,2.0
509,Shandon-Baptiste,6,2022-23,Brentford,4.0
510,Shandon-Baptiste,8,2022-23,Brentford,1.0
511,Shandon-Baptiste,9,2022-23,Brentford,3.0
512,Shandon-Baptiste,10,2022-23,Brentford,2.0
513,Shandon-Baptiste,11,2022-23,Brentford,0.0
514,Shandon-Baptiste,12,2022-23,Brentford,1.0
515,Shandon-Baptiste,13,2022-23,Brentford,1.0
516,Harvey-Barnes,4,2022-23,Leicester City,7.0
517,Harvey-Barnes,5,2022-23,Leicester City,2.0
518,Harvey-Barnes,6,2022-23,Leicester City,1.0
519,Harvey-Barnes,8,2022-23,Leicester City,2.0
520,Harvey-Barnes,9,2022-23,Leicester City,8.0
521,Harvey-Barnes,10,2022-23,Leicester City,2.0
522,Harvey-Barnes,11,2022-23,Leicester City,3.0
523,Harvey-Barnes,12,2022-23,Leicester City,8.0
524,Harvey-Barnes,13,2022-23,Leicester City,8.0
525,Harvey-Barnes,14,2022-23,Leicester City,2.0
526,Harvey-Barnes,15,2022-23,Leicester City,8.0
527,Harvey-Barnes,16,2022-23,Leicester City,8.0
528,Harvey-Barnes,17,2022-23,Leicester City,2.0
529,Harvey-Barnes,18,2022-23,Leicester City,2.0
530,Harvey-Barnes,19,2022-23,Leicester City,
531,Gavin-Bazunu,4,2022-23,Southampton,3.0
532,Gavin-Bazunu,5,2022-23,Southampton,3.0
533,Gavin-Bazunu,6,2022-23,Southampton,2.0
534,Gavin-Bazunu,8,2022-23,Southampton,2.0
535,Gavin-Bazunu,9,2022-23,Southampton,2.0
536,Gavin-Bazunu,10,2022-23,Southampton,1.0
537,Gavin-Bazunu,11,2022-23,Southampton,3.0
538,Gavin-Bazunu,12,2022-23,Southampton,7.0
539,Gavin-Bazunu,13,2022-23,Southampton,2.0
540,Gavin-Bazunu,14,2022-23,Southampton,2.0
541,Gavin-Bazunu,15,2022-23,Southampton,0.0
542,Gavin-Bazunu,16,2022-23,Southampton,2.0
543,Gavin-Bazunu,17,2022-23,Southampton,1.0
544,Gavin-Bazunu,18,2022-23,Southampton,7.0
545,Gavin-Bazunu,19,2022-23,Southampton,
546,Mads-Bech-Sorensen,1,2022-23,Brentford,1.0
547,Mads-Bech-Sorensen,2,2022-23,Brentford,1.0
548,Mads-Bech-Sorensen,3,2022-23,Brentford,0.0
549,Mads-Bech-Sorensen,4,2022-23,Brentford,1.0
550,Mads-Bech-Sorensen,5,2022-23,Brentford,0.0
551,Mads-Bech-Sorensen,19,2022-23,Brentford,
552,Jan-Bednarek,4,2022-23,Southampton,0.0
553,Jan-Bednarek,5,2022-23,Southampton,0.0
554,Jan-Bednarek,6,2022-23,Aston Villa,0.0
555,Jan-Bednarek,9,2022-23,Aston Villa,1.0
556,Jan-Bednarek,10,2022-23,Aston Villa,0.0
557,Jan-Bednarek,11,2022-23,Aston Villa,0.0
558,Jan-Bednarek,12,2022-23,Aston Villa,1.0
559,Jan-Bednarek,13,2022-23,Aston Villa,0.0
560,Jan-Bednarek,14,2022-23,Aston Villa,0.0
561,Jan-Bednarek,15,2022-23,Aston Villa,0.0
562,Jan-Bednarek,16,2022-23,Aston Villa,0.0
563,Jan-Bednarek,17,2022-23,Aston Villa,0.0
564,Jan-Bednarek,18,2022-23,Aston Villa,1.0
565,Jan-Bednarek,19,2022-23,Aston Villa,
566,Jan-Bednarek,20,2022-23,Aston Villa,
567,Donny-van-de-Beek,1,2022-23,Manchester Utd,1.0
568,Donny-van-de-Beek,2,2022-23,Manchester Utd,1.0
569,Donny-van-de-Beek,3,2022-23,Manchester Utd,1.0
570,Donny-van-de-Beek,4,2022-23,Manchester Utd,0.0
571,Donny-van-de-Beek,5,2022-23,Manchester Utd,0.0
572,Donny-van-de-Beek,14,2022-23,Manchester Utd,0.0
573,Donny-van-de-Beek,15,2022-23,Manchester Utd,2.0
574,Donny-van-de-Beek,16,2022-23,Manchester Utd,0.0
575,Donny-van-de-Beek,17,2022-23,Manchester Utd,1.0
576,Donny-van-de-Beek,18,2022-23,Manchester Utd,1.0
577,Donny-van-de-Beek,19,2022-23,Manchester Utd,
578,Asmir-Begovic,4,2022-23,Everton,0.0
579,Asmir-Begovic,5,2022-23,Everton,0.0
580,Asmir-Begovic,6,2022-23,Everton,0.0
581,Asmir-Begovic,8,2022-23,Everton,9.0
582,Asmir-Begovic,9,2022-23,Everton,0.0
583,Asmir-Begovic,10,2022-23,Everton,0.0
584,Asmir-Begovic,11,2022-23,Everton,0.0
585,Asmir-Begovic,12,2022-23,Everton,0.0
586,Asmir-Begovic,13,2022-23,Everton,0.0
587,Asmir-Begovic,14,2022-23,Everton,0.0
588,Asmir-Begovic,15,2022-23,Everton,0.0
589,Asmir-Begovic,16,2022-23,Everton,0.0
590,Asmir-Begovic,17,2022-23,Everton,0.0
591,Asmir-Begovic,18,2022-23,Everton,0.0
592,Asmir-Begovic,19,2022-23,Everton,
593,Armel-Bella-Kotchap,1,2022-23,Southampton,0.0
594,Armel-Bella-Kotchap,2,2022-23,Southampton,1.0
595,Armel-Bella-Kotchap,3,2022-23,Southampton,5.0
596,Armel-Bella-Kotchap,4,2022-23,Southampton,2.0
597,Armel-Bella-Kotchap,5,2022-23,Southampton,2.0
598,Armel-Bella-Kotchap,6,2022-23,Southampton,1.0
599,Armel-Bella-Kotchap,8,2022-23,Southampton,2.0
600,Armel-Bella-Kotchap,9,2022-23,Southampton,1.0
601,Armel-Bella-Kotchap,10,2022-23,Southampton,0.0
602,Armel-Bella-Kotchap,11,2022-23,Southampton,1.0
603,Armel-Bella-Kotchap,15,2022-23,Southampton,1.0
604,Armel-Bella-Kotchap,16,2022-23,Southampton,1.0
605,Armel-Bella-Kotchap,17,2022-23,Southampton,0.0
606,Armel-Bella-Kotchap,18,2022-23,Southampton,1.0
607,Armel-Bella-Kotchap,19,2022-23,Southampton,
608,Said-Benrahma,4,2022-23,West Ham,1.0
609,Said-Benrahma,5,2022-23,West Ham,2.0
610,Said-Benrahma,6,2022-23,West Ham,1.0
611,Said-Benrahma,8,2022-23,West Ham,1.0
612,Said-Benrahma,9,2022-23,West Ham,0.0
613,Said-Benrahma,10,2022-23,West Ham,0.0
614,Said-Benrahma,11,2022-23,West Ham,4.0
615,Said-Benrahma,12,2022-23,West Ham,1.0
616,Said-Benrahma,13,2022-23,West Ham,8.0
617,Said-Benrahma,14,2022-23,West Ham,2.0
618,Said-Benrahma,15,2022-23,West Ham,7.0
619,Said-Benrahma,16,2022-23,West Ham,2.0
620,Said-Benrahma,17,2022-23,West Ham,7.0
621,Said-Benrahma,18,2022-23,West Ham,2.0
622,Said-Benrahma,19,2022-23,West Ham,
623,Rodrigo-Bentancur,1,2022-23,Tottenham,1.0
624,Rodrigo-Bentancur,2,2022-23,Tottenham,2.0
625,Rodrigo-Bentancur,3,2022-23,Tottenham,3.0
626,Rodrigo-Bentancur,4,2022-23,Tottenham,3.0
627,Rodrigo-Bentancur,6,2022-23,Tottenham,1.0
628,Rodrigo-Bentancur,8,2022-23,Tottenham,12.0
629,Rodrigo-Bentancur,9,2022-23,Tottenham,2.0
630,Rodrigo-Bentancur,10,2022-23,Tottenham,3.0
631,Rodrigo-Bentancur,11,2022-23,Tottenham,5.0
632,Rodrigo-Bentancur,12,2022-23,Tottenham,2.0
633,Rodrigo-Bentancur,13,2022-23,Tottenham,1.0
634,Rodrigo-Bentancur,14,2022-23,Tottenham,8.0
635,Rodrigo-Bentancur,15,2022-23,Tottenham,2.0
636,Rodrigo-Bentancur,16,2022-23,Tottenham,14.0
637,Owen-Bevan,4,2022-23,Bournemouth,1.0
638,Giulian-Biancone,1,2022-23,Nott'ham Forest,0.0
639,Giulian-Biancone,2,2022-23,Nott'ham Forest,0.0
640,Giulian-Biancone,3,2022-23,Nott'ham Forest,0.0
641,Giulian-Biancone,4,2022-23,Nott'ham Forest,0.0
642,Giulian-Biancone,5,2022-23,Nott'ham Forest,1.0
643,Giulian-Biancone,6,2022-23,Nott'ham Forest,0.0
644,Giulian-Biancone,8,2022-23,Nott'ham Forest,0.0
645,Giulian-Biancone,11,2022-23,Nott'ham Forest,0.0
646,Giulian-Biancone,12,2022-23,Nott'ham Forest,1.0
647,Giulian-Biancone,13,2022-23,Nott'ham Forest,0.0
648,Philip-Billing,4,2022-23,Bournemouth,1.0
649,Philip-Billing,5,2022-23,Bournemouth,3.0
650,Philip-Billing,6,2022-23,Bournemouth,7.0
651,Philip-Billing,8,2022-23,Bournemouth,9.0
652,Philip-Billing,9,2022-23,Bournemouth,3.0
653,Philip-Billing,10,2022-23,Bournemouth,10.0
654,Philip-Billing,11,2022-23,Bournemouth,5.0
655,Philip-Billing,12,2022-23,Bournemouth,2.0
656,Philip-Billing,13,2022-23,Bournemouth,2.0
657,Philip-Billing,14,2022-23,Bournemouth,2.0
658,Philip-Billing,15,2022-23,Bournemouth,7.0
659,Philip-Billing,16,2022-23,Bournemouth,3.0
660,Philip-Billing,17,2022-23,Bournemouth,2.0
661,Philip-Billing,18,2022-23,Bournemouth,1.0
662,Philip-Billing,19,2022-23,Bournemouth,
663,Yves-Bissouma,3,2022-23,Tottenham,1.0
664,Yves-Bissouma,4,2022-23,Tottenham,1.0
665,Yves-Bissouma,5,2022-23,Tottenham,1.0
666,Yves-Bissouma,6,2022-23,Tottenham,0.0
667,Yves-Bissouma,8,2022-23,Tottenham,1.0
668,Yves-Bissouma,9,2022-23,Tottenham,1.0
669,Yves-Bissouma,10,2022-23,Tottenham,2.0
670,Yves-Bissouma,11,2022-23,Tottenham,1.0
671,Yves-Bissouma,12,2022-23,Tottenham,2.0
672,Yves-Bissouma,13,2022-23,Tottenham,2.0
673,Yves-Bissouma,14,2022-23,Tottenham,1.0
674,Yves-Bissouma,15,2022-23,Tottenham,2.0
675,Yves-Bissouma,16,2022-23,Tottenham,1.0
676,Yves-Bissouma,17,2022-23,Tottenham,1.0
677,Yves-Bissouma,18,2022-23,Tottenham,1.0
678,Willy-Boly,2,2022-23,Wolves,0.0
679,Willy-Boly,3,2022-23,Wolves,0.0
680,Willy-Boly,6,2022-23,Nott'ham Forest,0.0
681,Willy-Boly,8,2022-23,Nott'ham Forest,0.0
682,Willy-Boly,9,2022-23,Nott'ham Forest,0.0
683,Willy-Boly,10,2022-23,Nott'ham Forest,0.0
684,Willy-Boly,11,2022-23,Nott'ham Forest,0.0
685,Willy-Boly,12,2022-23,Nott'ham Forest,0.0
686,Willy-Boly,13,2022-23,Nott'ham Forest,0.0
687,Willy-Boly,14,2022-23,Nott'ham Forest,0.0
688,Willy-Boly,15,2022-23,Nott'ham Forest,0.0
689,Willy-Boly,16,2022-23,Nott'ham Forest,8.0
690,Willy-Boly,17,2022-23,Nott'ham Forest,1.0
691,Willy-Boly,18,2022-23,Nott'ham Forest,8.0
692,Willy-Boly,19,2022-23,Nott'ham Forest,
693,Sven-Botman,4,2022-23,Newcastle Utd,2.0
694,Sven-Botman,5,2022-23,Newcastle Utd,0.0
695,Sven-Botman,6,2022-23,Newcastle Utd,6.0
696,Sven-Botman,8,2022-23,Newcastle Utd,0.0
697,Sven-Botman,9,2022-23,Newcastle Utd,5.0
698,Sven-Botman,10,2022-23,Newcastle Utd,2.0
699,Sven-Botman,11,2022-23,Newcastle Utd,7.0
700,Sven-Botman,12,2022-23,Newcastle Utd,7.0
701,Sven-Botman,13,2022-23,Newcastle Utd,2.0
702,Sven-Botman,14,2022-23,Newcastle Utd,6.0
703,Sven-Botman,15,2022-23,Newcastle Utd,2.0
704,Sven-Botman,16,2022-23,Newcastle Utd,7.0
705,Sven-Botman,17,2022-23,Newcastle Utd,6.0
706,Sven-Botman,18,2022-23,Newcastle Utd,6.0
707,Sven-Botman,19,2022-23,Newcastle Utd,
708,Jarrod-Bowen,4,2022-23,West Ham,3.0
709,Jarrod-Bowen,5,2022-23,West Ham,2.0
710,Jarrod-Bowen,6,2022-23,West Ham,2.0
711,Jarrod-Bowen,8,2022-23,West Ham,2.0
712,Jarrod-Bowen,9,2022-23,West Ham,14.0
713,Jarrod-Bowen,10,2022-23,West Ham,7.0
714,Jarrod-Bowen,11,2022-23,West Ham,2.0
715,Jarrod-Bowen,12,2022-23,West Ham,0.0
716,Jarrod-Bowen,13,2022-23,West Ham,3.0
717,Jarrod-Bowen,14,2022-23,West Ham,2.0
718,Jarrod-Bowen,15,2022-23,West Ham,2.0
719,Jarrod-Bowen,16,2022-23,West Ham,2.0
720,Jarrod-Bowen,17,2022-23,West Ham,4.0
721,Jarrod-Bowen,18,2022-23,West Ham,2.0
722,Jarrod-Bowen,19,2022-23,West Ham,
723,Armando-Broja,1,2022-23,Chelsea,1.0
724,Armando-Broja,2,2022-23,Chelsea,1.0
725,Armando-Broja,4,2022-23,Chelsea,0.0
726,Armando-Broja,5,2022-23,Chelsea,1.0
727,Armando-Broja,6,2022-23,Chelsea,1.0
728,Armando-Broja,9,2022-23,Chelsea,1.0
729,Armando-Broja,10,2022-23,Chelsea,5.0
730,Armando-Broja,11,2022-23,Chelsea,1.0
731,Armando-Broja,12,2022-23,Chelsea,2.0
732,Armando-Broja,13,2022-23,Chelsea,4.0
733,Armando-Broja,14,2022-23,Chelsea,1.0
734,Armando-Broja,15,2022-23,Chelsea,1.0
735,Armando-Broja,16,2022-23,Chelsea,2.0
736,Bryan,1,2022-23,Tottenham,0.0
737,Bryan,2,2022-23,Tottenham,0.0
738,Bryan,3,2022-23,Tottenham,0.0
739,Bryan,8,2022-23,Tottenham,0.0
740,Bryan,9,2022-23,Tottenham,0.0
741,Bryan,10,2022-23,Tottenham,0.0
742,Bryan,11,2022-23,Tottenham,0.0
743,Bryan,12,2022-23,Tottenham,0.0
744,Bryan,13,2022-23,Tottenham,0.0
745,Bryan,14,2022-23,Tottenham,1.0
746,Bryan,15,2022-23,Tottenham,0.0
747,Bryan,16,2022-23,Tottenham,0.0
748,Bryan,17,2022-23,Tottenham,0.0
749,Bryan,18,2022-23,Tottenham,2.0
750,Bryan,19,2022-23,Tottenham,
751,Emi-Buendia,5,2022-23,Aston Villa,2.0
752,Emi-Buendia,6,2022-23,Aston Villa,1.0
753,Emi-Buendia,8,2022-23,Aston Villa,1.0
754,Emi-Buendia,9,2022-23,Aston Villa,1.0
755,Emi-Buendia,10,2022-23,Aston Villa,2.0
756,Emi-Buendia,11,2022-23,Aston Villa,1.0
757,Emi-Buendia,12,2022-23,Aston Villa,1.0
758,Emi-Buendia,13,2022-23,Aston Villa,3.0
759,Emi-Buendia,14,2022-23,Aston Villa,2.0
760,Emi-Buendia,15,2022-23,Aston Villa,2.0
761,Emi-Buendia,16,2022-23,Aston Villa,2.0
762,Emi-Buendia,17,2022-23,Aston Villa,2.0
763,Emi-Buendia,18,2022-23,Aston Villa,10.0
764,Emi-Buendia,19,2022-23,Aston Villa,
765,Emi-Buendia,20,2022-23,Aston Villa,
766,Hugo-Bueno,1,2022-23,Wolves,0.0
767,Hugo-Bueno,6,2022-23,Wolves,0.0
768,Hugo-Bueno,8,2022-23,Wolves,0.0
769,Hugo-Bueno,9,2022-23,Wolves,0.0
770,Hugo-Bueno,10,2022-23,Wolves,0.0
771,Hugo-Bueno,11,2022-23,Wolves,1.0
772,Hugo-Bueno,12,2022-23,Wolves,6.0
773,Hugo-Bueno,13,2022-23,Wolves,0.0
774,Hugo-Bueno,14,2022-23,Wolves,2.0
775,Hugo-Bueno,15,2022-23,Wolves,1.0
776,Hugo-Bueno,16,2022-23,Wolves,0.0
777,Hugo-Bueno,17,2022-23,Wolves,1.0
778,Hugo-Bueno,18,2022-23,Wolves,6.0
779,Hugo-Bueno,19,2022-23,Wolves,
780,Dan-Burn,4,2022-23,Newcastle Utd,2.0
781,Dan-Burn,5,2022-23,Newcastle Utd,1.0
782,Dan-Burn,6,2022-23,Newcastle Utd,1.0
783,Dan-Burn,8,2022-23,Newcastle Utd,1.0
784,Dan-Burn,9,2022-23,Newcastle Utd,6.0
785,Dan-Burn,10,2022-23,Newcastle Utd,2.0
786,Dan-Burn,11,2022-23,Newcastle Utd,5.0
787,Dan-Burn,12,2022-23,Newcastle Utd,6.0
788,Dan-Burn,13,2022-23,Newcastle Utd,2.0
789,Dan-Burn,14,2022-23,Newcastle Utd,6.0
790,Dan-Burn,15,2022-23,Newcastle Utd,2.0
791,Dan-Burn,16,2022-23,Newcastle Utd,6.0
792,Dan-Burn,17,2022-23,Newcastle Utd,6.0
793,Dan-Burn,18,2022-23,Newcastle Utd,6.0
794,Dan-Burn,19,2022-23,Newcastle Utd,
795,Cafu,1,2022-23,Nott'ham Forest,
796,Cafu,2,2022-23,Nott'ham Forest,
797,Moises-Caicedo,2,2022-23,Brighton,3.0
798,Moises-Caicedo,3,2022-23,Brighton,3.0
799,Moises-Caicedo,4,2022-23,Brighton,3.0
800,Moises-Caicedo,5,2022-23,Brighton,2.0
801,Moises-Caicedo,6,2022-23,Brighton,7.0
802,Moises-Caicedo,9,2022-23,Brighton,2.0
803,Moises-Caicedo,10,2022-23,Brighton,2.0
804,Moises-Caicedo,11,2022-23,Brighton,1.0
805,Moises-Caicedo,12,2022-23,Brighton,2.0
806,Moises-Caicedo,13,2022-23,Brighton,1.0
807,Moises-Caicedo,14,2022-23,Brighton,2.0
808,Moises-Caicedo,15,2022-23,Brighton,2.0
809,Moises-Caicedo,16,2022-23,Brighton,1.0
810,Moises-Caicedo,17,2022-23,Brighton,1.0
811,Moises-Caicedo,19,2022-23,Brighton,
812,Tom-Cairney,5,2022-23,Fulham,1.0
813,Tom-Cairney,6,2022-23,Fulham,1.0
814,Tom-Cairney,8,2022-23,Fulham,1.0
815,Tom-Cairney,9,2022-23,Fulham,1.0
816,Tom-Cairney,10,2022-23,Fulham,1.0
817,Tom-Cairney,11,2022-23,Fulham,1.0
818,Tom-Cairney,12,2022-23,Fulham,1.0
819,Tom-Cairney,13,2022-23,Fulham,1.0
820,Tom-Cairney,14,2022-23,Fulham,1.0
821,Tom-Cairney,15,2022-23,Fulham,1.0
822,Tom-Cairney,16,2022-23,Fulham,5.0
823,Tom-Cairney,17,2022-23,Fulham,1.0
824,Tom-Cairney,18,2022-23,Fulham,1.0
825,Tom-Cairney,19,2022-23,Fulham,
826,Tom-Cairney,7,2022-23,Fulham,
827,Duje-Caleta-Car,8,2022-23,Southampton,0.0
828,Duje-Caleta-Car,9,2022-23,Southampton,1.0
829,Duje-Caleta-Car,10,2022-23,Southampton,0.0
830,Duje-Caleta-Car,11,2022-23,Southampton,1.0
831,Duje-Caleta-Car,12,2022-23,Southampton,8.0
832,Duje-Caleta-Car,13,2022-23,Southampton,2.0
833,Duje-Caleta-Car,14,2022-23,Southampton,2.0
834,Duje-Caleta-Car,15,2022-23,Southampton,1.0
835,Duje-Caleta-Car,16,2022-23,Southampton,-1.0
836,Duje-Caleta-Car,17,2022-23,Southampton,0.0
837,Duje-Caleta-Car,18,2022-23,Southampton,0.0
838,Duje-Caleta-Car,19,2022-23,Southampton,
839,Dominic-Calvert-Lewin,10,2022-23,Everton,1.0
840,Dominic-Calvert-Lewin,11,2022-23,Everton,1.0
841,Dominic-Calvert-Lewin,12,2022-23,Everton,1.0
842,Dominic-Calvert-Lewin,13,2022-23,Everton,8.0
843,Dominic-Calvert-Lewin,14,2022-23,Everton,2.0
844,Dominic-Calvert-Lewin,15,2022-23,Everton,2.0
845,Dominic-Calvert-Lewin,18,2022-23,Everton,2.0
846,Dominic-Calvert-Lewin,19,2022-23,Everton,
847,Chem-Campbell,1,2022-23,Wolves,1.0
848,Chem-Campbell,2,2022-23,Wolves,0.0
849,Chem-Campbell,4,2022-23,Wolves,0.0
850,Chem-Campbell,5,2022-23,Wolves,0.0
851,Chem-Campbell,6,2022-23,Wolves,0.0
852,Chem-Campbell,8,2022-23,Wolves,1.0
853,Chem-Campbell,9,2022-23,Wolves,1.0
854,Chem-Campbell,10,2022-23,Wolves,1.0
855,Chem-Campbell,11,2022-23,Wolves,0.0
856,Chem-Campbell,12,2022-23,Wolves,0.0
857,Chem-Campbell,13,2022-23,Wolves,1.0
858,Chem-Campbell,14,2022-23,Wolves,0.0
859,Chem-Campbell,16,2022-23,Wolves,0.0
860,Joao-Cancelo,3,2022-23,Manchester City,0.0
861,Joao-Cancelo,4,2022-23,Manchester City,1.0
862,Joao-Cancelo,5,2022-23,Manchester City,12.0
863,Joao-Cancelo,6,2022-23,Manchester City,2.0
864,Joao-Cancelo,8,2022-23,Manchester City,9.0
865,Joao-Cancelo,9,2022-23,Manchester City,1.0
866,Joao-Cancelo,10,2022-23,Manchester City,18.0
867,Joao-Cancelo,11,2022-23,Manchester City,2.0
868,Joao-Cancelo,13,2022-23,Manchester City,2.0
869,Joao-Cancelo,14,2022-23,Manchester City,6.0
870,Joao-Cancelo,15,2022-23,Manchester City,-2.0
871,Joao-Cancelo,16,2022-23,Manchester City,1.0
872,Joao-Cancelo,17,2022-23,Manchester City,1.0
873,Joao-Cancelo,18,2022-23,Manchester City,0.0
874,Joao-Cancelo,19,2022-23,Manchester City,
875,Thomas-Cannon,16,2022-23,Everton,1.0
876,Thomas-Cannon,17,2022-23,Everton,1.0
877,Sergi-Canos,8,2022-23,Brentford,
878,Sergi-Canos,10,2022-23,Brentford,
879,Sergi-Canos,11,2022-23,Brentford,
880,Sergi-Canos,12,2022-23,Brentford,
881,Sergi-Canos,13,2022-23,Brentford,
882,Sergi-Canos,14,2022-23,Brentford,
883,Sergi-Canos,15,2022-23,Brentford,
884,Sergi-Canos,16,2022-23,Brentford,
885,Sergi-Canos,17,2022-23,Brentford,
886,Sergi-Canos,18,2022-23,Brentford,
887,Sergi-Canos,19,2022-23,Brentford,
888,Diego-Carlos,1,2022-23,Aston Villa,
889,Diego-Carlos,2,2022-23,Aston Villa,
890,Fabio-Carvalho,3,2022-23,Liverpool,4.0
891,Fabio-Carvalho,4,2022-23,Liverpool,6.0
892,Fabio-Carvalho,5,2022-23,Liverpool,6.0
893,Fabio-Carvalho,6,2022-23,Liverpool,1.0
894,Fabio-Carvalho,9,2022-23,Liverpool,1.0
895,Fabio-Carvalho,10,2022-23,Liverpool,0.0
896,Fabio-Carvalho,11,2022-23,Liverpool,1.0
897,Fabio-Carvalho,12,2022-23,Liverpool,1.0
898,Fabio-Carvalho,13,2022-23,Liverpool,2.0
899,Fabio-Carvalho,14,2022-23,Liverpool,0.0
900,Fabio-Carvalho,15,2022-23,Liverpool,0.0
901,Fabio-Carvalho,16,2022-23,Liverpool,1.0
902,Fabio-Carvalho,17,2022-23,Liverpool,0.0
903,Fabio-Carvalho,18,2022-23,Liverpool,0.0
904,Fabio-Carvalho,19,2022-23,Liverpool,
905,Casemiro,4,2022-23,Manchester Utd,1.0
906,Casemiro,5,2022-23,Manchester Utd,1.0
907,Casemiro,6,2022-23,Manchester Utd,1.0
908,Casemiro,9,2022-23,Manchester Utd,1.0
909,Casemiro,10,2022-23,Manchester Utd,5.0
910,Casemiro,11,2022-23,Manchester Utd,2.0
911,Casemiro,12,2022-23,Manchester Utd,2.0
912,Casemiro,13,2022-23,Manchester Utd,10.0
913,Casemiro,14,2022-23,Manchester Utd,3.0
914,Casemiro,15,2022-23,Manchester Utd,2.0
915,Casemiro,16,2022-23,Manchester Utd,2.0
916,Casemiro,17,2022-23,Manchester Utd,8.0
917,Casemiro,18,2022-23,Manchester Utd,2.0
918,Casemiro,19,2022-23,Manchester Utd,
919,Matty-Cash,2,2022-23,Aston Villa,2.0
920,Matty-Cash,3,2022-23,Aston Villa,1.0
921,Matty-Cash,4,2022-23,Aston Villa,1.0
922,Matty-Cash,5,2022-23,Aston Villa,1.0
923,Matty-Cash,6,2022-23,Aston Villa,0.0
924,Matty-Cash,10,2022-23,Aston Villa,2.0
925,Matty-Cash,11,2022-23,Aston Villa,1.0
926,Matty-Cash,12,2022-23,Aston Villa,0.0
927,Matty-Cash,13,2022-23,Aston Villa,6.0
928,Matty-Cash,14,2022-23,Aston Villa,0.0
929,Matty-Cash,15,2022-23,Aston Villa,2.0
930,Matty-Cash,16,2022-23,Aston Villa,1.0
931,Matty-Cash,17,2022-23,Aston Villa,0.0
932,Matty-Cash,18,2022-23,Aston Villa,1.0
933,Matty-Cash,19,2022-23,Aston Villa,
934,Timothy-Castagne,4,2022-23,Leicester City,1.0
935,Timothy-Castagne,5,2022-23,Leicester City,0.0
936,Timothy-Castagne,6,2022-23,Leicester City,0.0
937,Timothy-Castagne,8,2022-23,Leicester City,2.0
938,Timothy-Castagne,9,2022-23,Leicester City,8.0
939,Timothy-Castagne,10,2022-23,Leicester City,7.0
940,Timothy-Castagne,11,2022-23,Leicester City,6.0
941,Timothy-Castagne,12,2022-23,Leicester City,6.0
942,Timothy-Castagne,13,2022-23,Leicester City,12.0
943,Timothy-Castagne,14,2022-23,Leicester City,2.0
944,Timothy-Castagne,15,2022-23,Leicester City,6.0
945,Timothy-Castagne,16,2022-23,Leicester City,6.0
946,Timothy-Castagne,17,2022-23,Leicester City,1.0
947,Timothy-Castagne,18,2022-23,Leicester City,1.0
948,Timothy-Castagne,19,2022-23,Leicester City,
949,Jonny-Castro,2,2022-23,Wolves,6.0
950,Jonny-Castro,3,2022-23,Wolves,2.0
951,Jonny-Castro,4,2022-23,Wolves,2.0
952,Jonny-Castro,5,2022-23,Wolves,6.0
953,Jonny-Castro,6,2022-23,Wolves,5.0
954,Jonny-Castro,8,2022-23,Wolves,1.0
955,Jonny-Castro,9,2022-23,Wolves,1.0
956,Jonny-Castro,10,2022-23,Wolves,1.0
957,Jonny-Castro,11,2022-23,Wolves,6.0
958,Jonny-Castro,12,2022-23,Wolves,0.0
959,Jonny-Castro,13,2022-23,Wolves,0.0
