Ast_4,CrdR_4,CrdY_4,DEF,FPL_points,FPL_pos,FWD,GW,Gls_4,MID,Min_4,Name_original,Opp_rating,Opponent,Rating_difference,Season,Sh_4,SoT_4,Team,Team_CS_4,Team_rating,Was_home,xA_4,xG_4
0.0,0.0,0.25,0,2.0,MID,0,8,0.25,1,80.75,Mateo Kovacic,1929.87658691,Liverpool,0.9563976809238713,2022-23,1.5,0.25,Chelsea,0.25,1845.72949219,1.0,0.12500000000000064,0.10000000000000062
0.0,0.0,0.5,0,1.0,MID,0,30,0.25,1,84.75,Mateo Kovacic,1710.23303223,Wolves,1.0797144714730698,2022-23,2.0,0.25,Chelsea,0.25,1846.56335449,0.0,0.12500000000000064,0.3000000000000006
0.0,0.0,0.75,0,1.0,MID,0,31,0.0,1,84.75,Mateo Kovacic,1829.56225586,Brighton,1.0002818964308802,2022-23,2.0,0.0,Chelsea,0.25,1830.07800293,1.0,0.12500000000000064,0.3000000000000006
0.0,0.0,0.75,0,2.0,MID,0,33,0.0,1,73.25,Mateo Kovacic,1766.35583496,Brentford,1.0232175053113965,2022-23,1.75,0.0,Chelsea,0.25,1807.36621094,1.0,0.10000000000000064,0.30000000000000066
0.0,0.0,0.5,0,4.0,MID,0,34,0.0,1,76.0,Mateo Kovacic,1932.02307129,Arsenal,0.9278801789323533,2022-23,1.0,0.0,Chelsea,0.25,1792.68591309,0.0,0.05000000000000064,0.25000000000000067
0.25,0.0,0.5,0,0.0,MID,0,35,0.0,1,76.0,Mateo Kovacic,1681.84301758,Bournemouth,1.0627695214930954,2022-23,0.5,0.0,Chelsea,0.0,1787.41149902,0.0,0.10000000000000064,0.05000000000000061
0.25,0.0,0.25,0,1.0,MID,0,36,0.0,1,53.5,Mateo Kovacic,1646.04089355,Nott'ham Forest,1.0921453710076934,2022-23,0.25,0.0,Chelsea,0.0,1797.71594238,1.0,0.07500000000000065,0.025000000000000612
0.25,0.0,0.25,0,1.0,MID,0,38,0.0,1,56.0,Mateo Kovacic,1876.79162598,Newcastle Utd,0.9517347909133492,2022-23,0.0,0.0,Chelsea,0.0,1786.20788574,1.0,0.07500000000000065,6.106226635438361e-16
0.0,0.0,0.0,0,2.0,MID,0,1,0.0,1,90.0,Mateusz Klich,1925.87194824,Manchester Utd,0.9261992795367889,2021-22,2.0,1.0,Leeds United,0.0,1783.74121094,0.0,2.55351295663786e-15,0.10000000000000245
0.0,0.0,0.0,0,9.0,MID,0,2,0.0,1,90.0,Mateusz Klich,1778.28051758,Everton,0.9979183361717096,2021-22,2.0,1.0,Leeds United,0.0,1774.57873535,1.0,2.55351295663786e-15,0.10000000000000245
0.0,0.0,0.0,0,0.0,MID,0,4,0.5,1,74.5,Mateusz Klich,1947.64794922,Liverpool,0.9107462727339312,2021-22,2.5,1.5,Leeds United,0.0,1773.81311035,1.0,0.05000000000000128,0.3000000000000012
0.0,0.0,0.0,0,2.0,MID,0,5,0.3333333333333333,1,49.666666666666664,Mateusz Klich,1700.5020752,Newcastle Utd,1.038298230651874,2021-22,1.6666666666666667,1.0,Leeds United,0.0,1765.6282959,0.0,0.033333333333334186,0.20000000000000082
0.0,0.0,0.0,0,5.0,MID,0,6,0.25,1,59.75,Mateusz Klich,1826.15649414,West Ham,0.9662445686403073,2021-22,2.5,1.75,Leeds United,0.0,1764.51379395,1.0,0.05000000000000064,0.20000000000000062
0.25,0.0,0.0,0,3.0,MID,0,7,0.25,1,59.75,Mateusz Klich,1666.33178711,Watford,1.0517241379278268,2021-22,2.5,1.5,Leeds United,0.0,1752.5213623,1.0,0.10000000000000064,0.27500000000000063
0.25,0.0,0.0,0,2.0,MID,0,8,0.0,1,67.25,Mateusz Klich,1692.43884277,Southampton,1.0385834744806044,2021-22,2.25,1.25,Leeds United,0.25,1757.73901367,0.0,0.12500000000000067,0.17500000000000063
0.25,0.0,0.0,0,2.0,MID,0,9,0.0,1,86.25,Mateusz Klich,1742.43664551,Wolves,1.0056993671222365,2021-22,2.25,1.25,Leeds United,0.25,1752.36743164,1.0,0.12500000000000067,0.17500000000000063
0.0,0.0,0.0,0,0.0,MID,0,11,0.0,1,56.5,Mateusz Klich,1774.10620117,Leicester City,0.9895179254445219,2021-22,0.75,0.5,Leeds United,0.25,1755.5098877,1.0,0.05000000000000064,0.025000000000000612
0.0,0.0,0.0,0,1.0,MID,0,12,0.0,1,34.25,Mateusz Klich,1790.97558594,Tottenham,0.9800534662948795,2021-22,0.25,0.25,Leeds United,0.0,1755.25183105,0.0,6.38378239159465e-16,6.106226635438361e-16
0.0,0.0,0.0,0,0.0,MID,0,13,0.0,1,29.75,Mateusz Klich,1733.92016602,Brighton,1.0114036099224721,2021-22,0.25,0.25,Leeds United,0.0,1753.69311523,0.0,6.38378239159465e-16,6.106226635438361e-16
0.0,0.0,0.0,0,1.0,MID,0,14,0.0,1,14.5,Mateusz Klich,1737.76477051,Crystal Palace,1.0094195824589056,2021-22,0.0,0.0,Leeds United,0.25,1754.13378906,1.0,6.38378239159465e-16,6.106226635438361e-16
0.0,0.0,0.0,0,0.0,MID,0,15,0.0,1,25.75,Mateusz Klich,1688.76330566,Brentford,1.042660048550643,2021-22,0.0,0.0,Leeds United,0.5,1760.80603027,1.0,6.38378239159465e-16,6.106226635438361e-16
0.0,0.0,0.25,0,0.0,MID,0,16,0.0,1,34.75,Mateusz Klich,1940.046875,Chelsea,0.8996719534006106,2021-22,0.25,0.0,Leeds United,0.5,1745.40576172,0.0,6.38378239159465e-16,0.025000000000000612
0.0,0.0,0.5,0,1.0,MID,0,17,0.0,1,28.25,Mateusz Klich,2002.81835938,Manchester City,0.8699783898273165,2021-22,0.75,0.0,Leeds United,0.5,1742.40869141,0.0,6.38378239159465e-16,0.05000000000000061
0.0,0.0,0.5,0,2.0,MID,0,18,0.0,1,41.5,Mateusz Klich,1848.63562012,Arsenal,0.939596103361488,2021-22,1.0,0.0,Leeds United,0.25,1736.9708252,1.0,6.38378239159465e-16,0.05000000000000061
0.0,0.0,0.5,0,6.0,MID,0,21,0.0,1,49.5,Mateusz Klich,1686.64477539,Burnley,1.023576546389743,2021-22,1.0,0.0,Leeds United,0.0,1726.41003418,1.0,0.07500000000000064,0.05000000000000061
0.25,0.0,0.25,0,2.0,MID,0,22,0.0,1,63.0,Mateusz Klich,1822.56738281,West Ham,0.9518701083277618,2021-22,0.75,0.0,Leeds United,0.0,1734.84741211,0.0,0.15000000000000063,0.025000000000000612
0.25,0.0,0.0,0,2.0,MID,0,23,0.0,1,77.5,Mateusz Klich,1664.61401367,Newcastle Utd,1.0488829333117289,2021-22,0.75,0.25,Leeds United,0.0,1745.98522949,1.0,0.17500000000000063,0.10000000000000062
0.25,0.0,0.0,0,2.0,MID,0,24,0.0,1,84.0,Mateusz Klich,1743.56542969,Aston Villa,0.9951119098056932,2021-22,1.0,0.25,Leeds United,0.0,1735.04272461,0.0,0.17500000000000063,0.10000000000000062
0.25,0.0,0.0,0,1.0,MID,0,25,0.0,1,85.75,Mateusz Klich,1693.57397461,Everton,1.0253543416253124,2021-22,2.0,0.75,Leeds United,0.0,1736.51342773,0.0,0.10000000000000064,0.15000000000000063
0.0,0.0,0.0,0,1.0,MID,0,26,0.0,1,74.5,Mateusz Klich,1876.5456543,Manchester Utd,0.9198132372877809,2021-22,2.0,0.75,Leeds United,0.0,1726.0715332,1.0,0.02500000000000064,0.15000000000000063
0.0,0.0,0.25,0,1.0,MID,0,19,0.0,1,74.5,Mateusz Klich,2014.71020508,Liverpool,0.8535791377210569,2021-22,3.25,1.0,Leeds United,0.0,1719.71459961,0.0,0.10000000000000064,0.1250000000000006
0.0,0.0,0.25,0,0.0,MID,0,27,0.0,1,66.0,Mateusz Klich,1790.68395996,Tottenham,0.9585802523569503,2021-22,2.75,1.0,Leeds United,0.0,1716.51428223,1.0,0.10000000000000064,0.1250000000000006
0.0,0.0,0.5,0,2.0,MID,0,28,0.0,1,56.25,Mateusz Klich,1772.52038574,Leicester City,0.9603551175685561,2021-22,2.0,0.75,Leeds United,0.0,1702.24902344,0.0,0.10000000000000064,0.10000000000000062
0.0,0.0,0.5,0,1.0,MID,0,20,0.0,1,62.25,Mateusz Klich,1754.71459961,Aston Villa,0.9670325244043348,2021-22,2.0,0.75,Leeds United,0.0,1696.86608887,1.0,0.10000000000000064,0.10000000000000062
0.0,0.0,0.25,0,1.0,MID,0,30,0.0,1,56.75,Mateusz Klich,1782.6340332,Wolves,0.9489244171465985,2021-22,0.25,0.25,Leeds United,0.0,1691.58496094,0.0,0.02500000000000064,0.025000000000000612
0.0,0.0,0.0,0,2.0,MID,0,31,0.0,1,56.5,Mateusz Klich,1718.78881836,Southampton,0.9909257731238432,2021-22,0.0,0.0,Leeds United,0.0,1703.19213867,1.0,0.02500000000000064,6.106226635438361e-16
0.0,0.0,0.0,0,1.0,MID,0,32,0.0,1,55.5,Mateusz Klich,1630.16711426,Watford,1.0420217294293144,2021-22,0.5,0.0,Leeds United,0.0,1698.66955566,0.0,0.02500000000000064,0.025000000000000612
0.0,0.0,0.0,0,1.0,MID,0,34,0.0,1,64.0,Mateusz Klich,1757.80212402,Crystal Palace,0.9789906398761526,2021-22,0.5,0.0,Leeds United,0.25,1720.87182617,0.0,0.02500000000000064,0.025000000000000612
0.0,0.0,0.0,0,2.0,MID,0,35,0.0,1,53.0,Mateusz Klich,2043.25878906,Manchester City,0.8424765341652724,2021-22,0.5,0.0,Leeds United,0.5,1721.39758301,1.0,6.38378239159465e-16,0.025000000000000612
0.0,0.0,0.0,0,0.0,MID,0,36,0.0,1,64.5,Mateusz Klich,1871.27770996,Arsenal,0.9122432313034337,2021-22,0.5,0.0,Leeds United,0.5,1707.0604248,0.0,0.10000000000000064,0.025000000000000612
0.0,0.0,0.25,0,1.0,MID,0,33,0.0,1,59.5,Mateusz Klich,1897.98254395,Chelsea,0.8976839421316006,2021-22,0.0,0.0,Leeds United,0.5,1703.78845215,1.0,0.10000000000000064,6.106226635438361e-16
0.0,0.0,0.25,0,1.0,MID,0,38,0.0,1,62.25,Mateusz Klich,1727.33081055,Brentford,0.9822610752828269,2021-22,0.75,0.5,Leeds United,0.0,1696.68981934,0.0,0.12500000000000064,0.07500000000000061
0.0,0.0,0.25,0,1.0,MID,0,1,0.0,1,41.25,Mateusz Klich,1725.27648926,Wolves,0.9873406839738668,2022-23,1.25,0.75,Leeds United,0.0,1703.43566895,1.0,0.02500000000000064,0.10000000000000062
0.0,0.0,0.0,0,1.0,MID,0,2,0.0,1,36.5,Mateusz Klich,1667.04992676,Southampton,1.0262593423611974,2022-23,1.25,0.75,Leeds United,0.0,1710.82556152,0.0,0.02500000000000064,0.10000000000000062
0.0,0.0,0.0,0,1.0,MID,0,3,0.0,1,30.25,Mateusz Klich,1901.38830566,Chelsea,0.8999857025238248,2022-23,1.0,0.75,Leeds United,0.0,1711.22229004,1.0,0.05000000000000064,0.10000000000000062
0.0,0.0,0.0,0,1.0,MID,0,4,0.0,1,11.75,Mateusz Klich,1783.54016113,Brighton,0.9707280134152277,2022-23,0.5,0.25,Leeds United,0.25,1731.33239746,0.0,0.02500000000000064,0.025000000000000612
0.0,0.0,0.0,0,1.0,MID,0,5,0.0,1,18.25,Mateusz Klich,1688.92248535,Everton,1.0219406340974382,2022-23,0.0,0.0,Leeds United,0.25,1725.97851562,1.0,0.05000000000000064,6.106226635438361e-16
0.0,0.0,0.0,0,0.0,MID,0,6,0.0,1,18.5,Mateusz Klich,1727.11364746,Brentford,0.9978710839987817,2022-23,0.25,0.0,Leeds United,0.25,1723.43676758,0.0,0.05000000000000064,6.106226635438361e-16
0.0,0.0,0.25,0,1.0,MID,0,9,0.0,1,24.75,Mateusz Klich,1716.0168457,Aston Villa,0.9924790913956701,2022-23,0.25,0.0,Leeds United,0.25,1703.11083984,1.0,0.02500000000000064,6.106226635438361e-16
0.0,0.0,0.25,0,1.0,MID,0,10,0.0,1,25.75,Mateusz Klich,1748.90539551,Crystal Palace,0.9769456802389003,2022-23,0.5,0.0,Leeds United,0.25,1708.58557129,0.0,0.02500000000000064,0.025000000000000612
0.0,0.0,0.25,0,1.0,MID,0,11,0.0,1,21.5,Mateusz Klich,1908.04101562,Arsenal,0.8957515710136,2022-23,0.5,0.0,Leeds United,0.25,1709.1307373,1.0,6.38378239159465e-16,0.025000000000000612
0.0,0.0,0.25,0,1.0,MID,0,12,0.0,1,18.75,Mateusz Klich,1730.85473633,Leicester City,0.9848631393033292,2022-23,0.25,0.0,Leeds United,0.25,1704.6550293,0.0,6.38378239159465e-16,0.025000000000000612
0.0,0.0,0.0,0,1.0,MID,0,13,0.0,1,13.0,Mateusz Klich,1669.83154297,Fulham,1.016515951885151,2022-23,0.5,0.25,Leeds United,0.25,1697.41040039,1.0,6.38378239159465e-16,0.025000000000000612
0.0,0.0,0.0,0,0.0,MID,0,14,0.0,1,13.75,Mateusz Klich,1992.20422363,Liverpool,0.8459624450444927,2022-23,0.25,0.25,Leeds United,0.0,1685.32995605,0.0,6.38378239159465e-16,6.106226635438361e-16
0.0,0.0,0.0,0,0.0,MID,0,15,0.0,1,10.0,Mateusz Klich,1650.85839844,Bournemouth,1.0354310819603139,2022-23,0.25,0.25,Leeds United,0.0,1709.35009766,1.0,6.38378239159465e-16,6.106226635438361e-16
0.0,0.0,0.0,0,0.0,MID,0,17,0.0,1,6.0,Mateusz Klich,2029.86376953,Manchester City,0.843032059622516,2022-23,0.25,0.25,Leeds United,0.0,1711.24023438,1.0,6.38378239159465e-16,6.106226635438361e-16
0.0,0.0,0.25,0,1.0,MID,0,18,0.0,1,10.25,Mateusz Klich,1855.15356445,Newcastle Utd,0.9207349564273964,2022-23,0.0,0.0,Leeds United,0.0,1708.10473633,0.0,6.38378239159465e-16,6.106226635438361e-16
0.0,0.0,0.25,0,1.0,MID,0,19,0.0,1,13.25,Mateusz Klich,1749.58898926,West Ham,0.979065186415301,2022-23,0.0,0.0,Leeds United,0.25,1712.96166992,1.0,6.38378239159465e-16,6.106226635438361e-16
0.0,0.0,0.0,0,2.0,MID,0,3,0.0,1,90.0,Matheus Luiz Nunes,1874.2322998,Tottenham,0.9149272120606317,2022-23,4.0,0.0,Wolves,0.0,1714.78613281,0.0,2.55351295663786e-15,0.10000000000000256
0.0,0.0,0.0,0,2.0,MID,0,4,0.0,1,90.0,Matheus Luiz Nunes,1770.20031738,Newcastle Utd,0.967098326026626,2022-23,4.0,0.0,Wolves,0.0,1711.95776367,1.0,2.55351295663786e-15,0.10000000000000256
0.0,0.0,0.0,0,3.0,MID,0,5,0.0,1,90.0,Matheus Luiz Nunes,1633.10241699,Bournemouth,1.0483560970631296,2022-23,3.0,0.5,Wolves,0.0,1712.07287598,0.0,1.27675647831893e-15,0.2000000000000013
0.0,0.0,0.0,0,9.0,MID,0,6,0.0,1,84.66666666666667,Matheus Luiz Nunes,1685.11743164,Southampton,1.0155968909207835,2022-23,2.3333333333333335,0.3333333333333333,Wolves,0.3333333333333333,1711.40002441,1.0,8.511709855459534e-16,0.13333333333333416
0.25,0.0,0.0,0,1.0,MID,0,8,0.0,1,86.0,Matheus Luiz Nunes,2026.359375,Manchester City,0.8429794548610114,2022-23,2.0,0.25,Wolves,0.5,1708.17932129,1.0,0.07500000000000064,0.10000000000000063
0.25,0.0,0.25,0,2.0,MID,0,9,0.0,1,86.0,Matheus Luiz Nunes,1750.1463623,West Ham,0.9735122599637448,2022-23,1.0,0.25,Wolves,0.5,1703.78894043,0.0,0.07500000000000064,0.07500000000000062
0.25,0.0,0.25,0,2.0,MID,0,10,0.0,1,81.25,Matheus Luiz Nunes,1876.82067871,Chelsea,0.9070362340210769,2022-23,1.0,0.0,Wolves,0.5,1702.34436035,0.0,0.10000000000000064,0.02500000000000064
0.25,0.0,0.25,0,3.0,MID,0,11,0.0,1,85.25,Matheus Luiz Nunes,1596.64526367,Nott'ham Forest,1.0665744475549137,2022-23,1.0,0.0,Wolves,0.25,1702.94104004,1.0,0.15000000000000063,0.05000000000000064
0.0,0.0,0.25,0,1.0,MID,0,12,0.0,1,85.0,Matheus Luiz Nunes,1761.44250488,Crystal Palace,0.9692078933943433,2022-23,0.75,0.0,Wolves,0.25,1707.20397949,0.0,0.10000000000000064,0.05000000000000064
0.0,0.0,0.0,0,2.0,MID,0,13,0.0,1,76.75,Matheus Luiz Nunes,1739.84069824,Leicester City,0.9786015004088241,2022-23,0.75,0.0,Wolves,0.25,1702.61071777,1.0,0.10000000000000064,0.05000000000000064
0.0,0.0,0.0,0,1.0,MID,0,14,0.0,1,75.25,Matheus Luiz Nunes,1719.41149902,Brentford,0.9789540517086077,2022-23,1.0,0.5,Wolves,0.25,1683.22485352,0.0,0.17500000000000066,0.10000000000000064
0.0,0.0,0.0,0,1.0,MID,0,16,0.0,1,62.75,Matheus Luiz Nunes,1915.68554688,Arsenal,0.8807062582623769,2022-23,0.75,0.5,Wolves,0.25,1687.15625,1.0,0.12500000000000064,0.07500000000000064
0.0,0.0,0.0,0,1.0,MID,0,17,0.0,1,43.25,Matheus Luiz Nunes,1697.95593262,Everton,0.9903753184366902,2022-23,1.0,0.5,Wolves,0.0,1681.61364746,0.0,0.10000000000000064,0.07500000000000062
0.0,0.0,0.0,0,2.0,MID,0,18,0.0,1,37.0,Matheus Luiz Nunes,1854.3293457,Manchester Utd,0.9120943742717581,2022-23,1.0,0.5,Wolves,0.0,1691.32336426,1.0,0.10000000000000064,0.07500000000000062
0.0,0.0,0.0,0,2.0,MID,0,19,0.0,1,43.25,Matheus Luiz Nunes,1757.06787109,Aston Villa,0.9597543403795028,2022-23,0.25,0.0,Wolves,0.0,1686.35351562,0.0,0.02500000000000064,6.38378239159465e-16
0.0,0.0,0.0,0,3.0,MID,0,20,0.0,1,55.75,Matheus Luiz Nunes,1749.44274902,West Ham,0.9655729520478801,2022-23,1.0,0.25,Wolves,0.0,1689.21459961,1.0,0.07500000000000065,0.12500000000000064
0.0,0.0,0.0,0,2.0,MID,0,21,0.0,1,75.5,Matheus Luiz Nunes,2023.6887207,Manchester City,0.8391625846649905,2022-23,1.25,0.5,Wolves,0.25,1698.20385742,0.0,0.10000000000000064,0.15000000000000063
0.0,0.0,0.0,0,3.0,MID,0,22,0.0,1,90.0,Matheus Luiz Nunes,1963.46520996,Liverpool,0.8635659947061363,2022-23,1.5,0.5,Wolves,0.25,1695.58178711,1.0,0.10000000000000064,0.17500000000000066
0.0,0.0,0.0,0,2.0,MID,0,23,0.0,1,90.0,Matheus Luiz Nunes,1644.94360352,Southampton,1.0454107483990054,2022-23,1.75,0.75,Wolves,0.5,1719.64172363,0.0,0.07500000000000065,0.22500000000000064
0.0,0.0,0.0,0,2.0,MID,0,24,0.0,1,84.75,Matheus Luiz Nunes,1635.66931152,Bournemouth,1.0545968354000679,2022-23,1.0,0.5,Wolves,0.5,1724.97167969,1.0,0.05000000000000064,0.10000000000000064
0.0,0.0,0.0,0,2.0,MID,0,25,0.0,1,77.25,Matheus Luiz Nunes,1738.16296387,Fulham,0.9848695462470071,2022-23,0.75,0.25,Wolves,0.25,1711.86376953,0.0,0.02500000000000064,0.10000000000000064
0.0,0.0,0.0,0,3.0,MID,0,7,0.0,1,73.5,Matheus Luiz Nunes,1929.89013672,Liverpool,0.8880694461462286,2022-23,0.5,0.25,Wolves,0.25,1713.87646484,0.0,0.05000000000000064,0.07500000000000065
0.0,0.0,0.0,0,3.0,MID,0,26,0.0,1,66.75,Matheus Luiz Nunes,1861.65551758,Tottenham,0.9186528182792593,2022-23,0.25,0.0,Wolves,0.0,1710.21508789,1.0,0.07500000000000065,0.02500000000000064
0.0,0.0,0.0,0,1.0,MID,0,27,0.0,1,66.0,Matheus Luiz Nunes,1834.61877441,Newcastle Utd,0.9408230526230636,2022-23,0.25,0.0,Wolves,0.25,1726.05163574,0.0,0.05000000000000064,0.02500000000000064
0.0,0.0,0.0,0,-3.0,MID,0,28,0.0,1,56.75,Matheus Luiz Nunes,1699.7097168,Leeds United,1.0148290486727658,2022-23,0.0,0.0,Wolves,0.25,1724.91479492,1.0,0.05000000000000064,6.38378239159465e-16
0.0,0.25,0.0,0,2.0,MID,0,29,0.0,1,50.666666666666664,Matheus Luiz Nunes,1648.26123047,Nott'ham Forest,1.0377595175324563,2022-23,0.0,0.0,Wolves,0.25,1710.4987793,0.0,0.033333333333334186,8.511709855459534e-16
0.0,0.25,0.0,0,10.0,MID,0,30,0.0,1,59.666666666666664,Matheus Luiz Nunes,1846.56335449,Chelsea,0.9261707853518771,2022-23,0.0,0.0,Wolves,0.25,1710.23303223,1.0,8.511709855459534e-16,8.511709855459534e-16
0.0,0.25,0.0,0,3.0,MID,0,31,0.25,1,67.33333333333333,Matheus Luiz Nunes,1785.23474121,Brentford,0.9639468122402908,2022-23,0.25,0.25,Wolves,0.25,1720.87133789,1.0,8.511709855459534e-16,8.511709855459534e-16
0.0,0.25,0.0,0,2.0,MID,0,32,0.25,1,89.66666666666667,Matheus Luiz Nunes,1716.52514648,Leicester City,1.0056088940145986,2022-23,0.25,0.25,Wolves,0.5,1726.1529541,0.0,8.511709855459534e-16,8.511709855459534e-16
0.0,0.0,0.0,0,3.0,MID,0,33,0.25,1,87.25,Matheus Luiz Nunes,1756.21313477,Crystal Palace,0.9788148216504072,2022-23,0.25,0.25,Wolves,0.5,1719.00744629,1.0,0.07500000000000064,6.38378239159465e-16
0.0,0.0,0.0,0,2.0,MID,0,34,0.25,1,86.75,Matheus Luiz Nunes,1814.97998047,Brighton,0.9534291576769284,2022-23,0.25,0.25,Wolves,0.75,1730.45483398,0.0,0.07500000000000064,6.38378239159465e-16
0.0,0.0,0.0,0,3.0,MID,0,35,0.0,1,87.0,Matheus Luiz Nunes,1811.74035645,Aston Villa,0.9483599571666427,2022-23,0.25,0.25,Wolves,0.5,1718.18200684,1.0,0.07500000000000064,0.02500000000000064
0.0,0.0,0.0,0,2.0,MID,0,36,0.0,1,86.75,Matheus Luiz Nunes,1844.49694824,Manchester Utd,0.9370040037415769,2022-23,0.5,0.25,Wolves,0.5,1728.30102539,0.0,0.07500000000000064,0.05000000000000064
0.0,0.0,0.0,0,0.0,MID,0,37,0.0,1,89.25,Matheus Luiz Nunes,1699.42712402,Everton,1.0162114459105667,2022-23,0.5,0.25,Wolves,0.5,1726.97729492,1.0,6.38378239159465e-16,0.05000000000000064
0.0,0.0,0.25,0,1.0,MID,0,38,0.0,1,72.5,Matheus Luiz Nunes,1918.30969238,Arsenal,0.899143310384904,2022-23,0.75,0.5,Wolves,0.25,1724.83532715,0.0,6.38378239159465e-16,0.07500000000000065
0.0,0.0,0.0,0,1.0,MID,0,3,0.0,1,11.0,Mathias Jensen,1747.71228027,Aston Villa,0.9671395900581943,2021-22,0.0,0.0,Brentford,0.0,1690.28173828,0.0,0.10000000000000256,2.55351295663786e-15
0.0,0.0,0.0,0,1.0,MID,0,4,0.0,1,11.0,Mathias Jensen,1728.15344238,Brighton,0.9793675694613699,2021-22,0.0,0.0,Brentford,0.0,1692.49743652,1.0,0.10000000000000256,2.55351295663786e-15
0.0,0.0,0.0,0,0.0,MID,0,5,0.0,1,17.0,Mathias Jensen,1733.51025391,Wolves,0.9715795797925763,2021-22,0.0,0.0,Brentford,0.0,1684.24316406,0.0,0.05000000000000128,1.27675647831893e-15
0.0,0.0,0.0,0,0.0,MID,0,6,0.0,1,11.333333333333334,Mathias Jensen,1962.6159668,Liverpool,0.8655244048430311,2021-22,0.0,0.0,Brentford,0.3333333333333333,1698.6920166,1.0,0.033333333333334186,8.511709855459534e-16
0.0,0.0,0.0,0,2.0,MID,0,7,0.0,1,8.5,Mathias Jensen,1830.07434082,West Ham,0.9287234385289762,2021-22,0.0,0.0,Brentford,0.25,1699.63293457,0.0,0.02500000000000064,6.38378239159465e-16
0.0,0.0,0.0,0,2.0,MID,0,8,0.0,1,21.25,Mathias Jensen,1936.93713379,Chelsea,0.8836394570024101,2021-22,0.25,0.0,Brentford,0.25,1711.55407715,1.0,0.02500000000000064,6.38378239159465e-16
0.0,0.0,0.0,0,7.0,MID,0,9,0.0,1,38.0,Mathias Jensen,1786.30224609,Leicester City,0.958023869799119,2021-22,0.25,0.0,Brentford,0.25,1711.32019043,1.0,0.02500000000000064,6.38378239159465e-16
0.25,0.0,0.0,0,2.0,MID,0,10,0.0,1,60.5,Mathias Jensen,1684.49536133,Burnley,1.0117682047603553,2021-22,0.25,0.0,Brentford,0.0,1704.31884766,0.0,0.05000000000000064,6.38378239159465e-16
0.25,0.0,0.0,0,0.0,MID,0,13,0.0,1,84.25,Mathias Jensen,1753.78125,Everton,0.961904509339463,2021-22,0.25,0.0,Brentford,0.0,1686.97009277,1.0,0.17500000000000066,0.02500000000000064
0.25,0.0,0.0,0,1.0,MID,0,14,0.0,1,61.75,Mathias Jensen,1784.49279785,Tottenham,0.9503327447010239,2021-22,0.25,0.0,Brentford,0.25,1695.86193848,0.0,0.17500000000000066,0.02500000000000064
0.0,0.0,0.0,0,1.0,MID,0,15,0.0,1,44.5,Mathias Jensen,1760.80603027,Leeds United,0.9590853714881059,2021-22,0.25,0.0,Brentford,0.25,1688.76330566,0.0,0.15000000000000066,0.02500000000000064
0.0,0.0,0.0,0,2.0,MID,0,16,0.0,1,28.0,Mathias Jensen,1668.62023926,Watford,1.0064586160987592,2021-22,0.25,0.0,Brentford,0.25,1679.3972168,1.0,0.12500000000000067,0.02500000000000064
0.0,0.0,0.0,0,1.0,MID,0,19,0.0,1,22.5,Mathias Jensen,1716.15234375,Brighton,0.9825420095138334,2021-22,0.0,0.0,Brentford,0.25,1686.19177246,0.0,6.661338147750939e-16,6.38378239159465e-16
0.0,0.0,0.0,0,2.0,MID,0,20,0.0,1,33.75,Mathias Jensen,2015.8536377,Manchester City,0.8320054901721995,2021-22,0.0,0.0,Brentford,0.0,1677.20129395,1.0,6.661338147750939e-16,6.38378239159465e-16
0.0,0.0,0.0,0,2.0,MID,0,21,0.0,1,51.0,Mathias Jensen,1741.03955078,Aston Villa,0.9621662143398813,2021-22,0.25,0.0,Brentford,0.0,1675.16943359,1.0,6.661338147750939e-16,6.38378239159465e-16
0.0,0.0,0.0,0,1.0,MID,0,18,0.0,1,65.75,Mathias Jensen,1706.72387695,Southampton,0.9865992746695077,2021-22,0.5,0.0,Brentford,0.0,1683.85253906,0.0,0.025000000000000668,0.02500000000000064
0.0,0.0,0.0,0,1.0,MID,0,22,0.0,1,54.5,Mathias Jensen,1990.18688965,Liverpool,0.8404193402279656,2021-22,0.5,0.0,Brentford,0.0,1672.59155273,0.0,0.07500000000000068,0.02500000000000064
0.0,0.0,0.0,0,2.0,MID,0,17,0.0,1,47.25,Mathias Jensen,1864.61083984,Manchester Utd,0.8956422736088474,2021-22,0.5,0.0,Brentford,0.0,1670.02429199,1.0,0.12500000000000067,0.02500000000000064
0.0,0.0,0.0,0,1.0,MID,0,23,0.0,1,41.25,Mathias Jensen,1766.50183105,Wolves,0.9419874657140396,2021-22,1.5,0.75,Brentford,0.0,1664.02258301,1.0,0.17500000000000068,0.3250000000000006
0.0,0.0,0.0,0,2.0,MID,0,24,0.0,1,32.75,Mathias Jensen,2021.25134277,Manchester City,0.820046646681986,2021-22,1.25,0.75,Brentford,0.0,1657.52038574,0.0,0.17500000000000068,0.3000000000000006
0.0,0.0,0.0,0,3.0,MID,0,25,0.0,1,49.5,Mathias Jensen,1712.17553711,Crystal Palace,0.9671601071786673,2021-22,1.5,0.75,Brentford,0.0,1655.94787598,1.0,0.12500000000000067,0.3000000000000006
0.0,0.0,0.0,0,1.0,MID,0,26,0.0,1,68.0,Mathias Jensen,1866.67480469,Arsenal,0.8891560182576304,2021-22,1.5,0.75,Brentford,0.25,1659.76513672,0.0,0.3000000000000007,0.3000000000000006
