,index,Date,Day,Comp,Round,Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Name,Season,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,WDL,GoalsTeams,Team Score,Opp Score,CS,Was Home,GW
229,3,2023-08-29,Tue,EFL Cup,Second round,Home,Luton Town,Gillingham,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Carlton-Morris,2023-24,,,,,,,,,W,3–2,3,2,0.0,1.0,round
230,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Chelsea,Liverpool,Y,AM,80.0,0.0,0.0,0,0,0,0,1,0,48,1,0,0,0.0,0.0,0.0,2,0,38,42,90.5,4,32,1,3,0,Match Report,Carney-Chukwuemeka,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
231,1,2023-08-20,Sun,Premier League,Matchweek 2,Away,Chelsea,West Ham,Y,AM,45.0,1.0,0.0,0,0,1,1,1,0,25,0,0,0,0.1,0.1,0.1,2,2,16,20,80.0,0,17,1,2,1,Match Report,Carney-Chukwuemeka,2023-24,,,,,,,,,L,1–3,1,3,0.0,0.0,2
232,0,2023-08-14,Mon,Premier League,Matchweek 1,Home,Manchester Utd,Wolves,Y,DM,90.0,0.0,0.0,0,0,0,0,0,0,81,2,1,4,0.0,0.0,0.1,3,0,51,63,81.0,10,44,0,0,0,Match Report,Casemiro,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,1
233,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Manchester Utd,Tottenham,Y,DM,90.0,0.0,0.0,0,0,5,2,0,0,53,3,1,1,0.4,0.4,0.0,2,0,29,36,80.6,5,27,1,1,0,Match Report,Casemiro,2023-24,,,,,,,,,L,0–2,0,2,0.0,0.0,2
234,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Manchester Utd,Nott'ham Forest,Y,DM,90.0,1.0,0.0,0,0,4,2,0,0,108,5,1,0,1.0,1.0,0.0,2,0,77,91,84.6,16,70,2,2,1,Match Report,Casemiro,2023-24,,,,,,,,,W,3–2,3,2,0.0,1.0,3
235,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Luton Town,Brighton,N,CM,3.0,0.0,0.0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.2,2,0,3,5,60.0,0,2,0,0,0,Match Report,Cauley-Woodrow,2023-24,,,,,,,,,L,1–4,1,4,0.0,0.0,1
236,2,2023-08-25,Fri,Premier League,Matchweek 3,Away,Luton Town,Chelsea,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Cauley-Woodrow,2023-24,,,,,,,,,L,0–3,0,3,0.0,0.0,3
237,3,2023-08-29,Tue,EFL Cup,Second round,Home,Luton Town,Gillingham,Y,FW,90.0,1.0,0.0,0,0,4,2,0,0,,,1,,,,,,,,,,,,,,,Match Report,Cauley-Woodrow,2023-24,,,,,,,,,W,3–2,3,2,0.0,1.0,round
238,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Crystal Palace,Sheffield Utd,Y,DM,90.0,0.0,0.0,0,0,1,1,0,0,57,2,0,1,0.0,0.0,0.1,4,0,38,46,82.6,4,39,0,0,0,Match Report,Cheick-Doucoure,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,1
239,1,2023-08-21,Mon,Premier League,Matchweek 2,Home,Crystal Palace,Arsenal,Y,DM,90.0,0.0,0.0,0,0,2,0,1,0,59,1,0,2,0.1,0.1,0.0,4,0,42,49,85.7,8,32,0,1,1,Match Report,Cheick-Doucoure,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,2
240,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Crystal Palace,Brentford,Y,DM,90.0,0.0,0.0,0,0,0,0,0,0,63,2,1,4,0.0,0.0,0.0,1,0,48,50,96.0,4,38,1,1,1,Match Report,Cheick-Doucoure,2023-24,,,,,,,,,D,1–1,1,1,0.0,0.0,3
241,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Nott'ham Forest,Arsenal,N,CM,1.0,0.0,0.0,0,0,1,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,3,3,100.0,1,1,0,0,0,Match Report,Cheikhou-Kouyate,2023-24,,,,,,,,,L,1–2,1,2,0.0,0.0,1
242,1,2023-08-18,Fri,Premier League,Matchweek 2,Home,Nott'ham Forest,Sheffield Utd,N,DM,1.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,2,0,1,1,Match Report,Cheikhou-Kouyate,2023-24,,,,,,,,,W,2–1,2,1,0.0,1.0,2
243,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Nott'ham Forest,Manchester Utd,N,AM,21.0,0.0,0.0,0,0,0,0,1,0,9,3,0,0,0.0,0.0,0.0,1,0,4,7,57.1,1,3,0,0,0,Match Report,Cheikhou-Kouyate,2023-24,,,,,,,,,L,2–3,2,3,0.0,0.0,3
244,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Luton Town,Brighton,N,CB,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,2.0,0.0,1.0,0.0,Match Report,Chiedozie-Ogbene,2023-24,,,,,,,,,L,1–4,1,4,0.0,0.0,1
245,2,2023-08-25,Fri,Premier League,Matchweek 3,Away,Luton Town,Chelsea,N,LW,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,Match Report,Chiedozie-Ogbene,2023-24,,,,,,,,,L,0–3,0,3,0.0,0.0,3
246,3,2023-08-29,Tue,EFL Cup,Second round,Home,Luton Town,Gillingham,Y,FW,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,Match Report,Chiedozie-Ogbene,2023-24,,,,,,,,,W,3–2,3,2,0.0,1.0,round
247,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Sheffield Utd,Crystal Palace,Y,CM,79.0,0.0,0.0,0,0,0,0,0,0,32,1,2,3,0.0,0.0,0.0,0,0,18,21,85.7,1,12,0,1,0,Match Report,Chris-Basham,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,1
248,1,2023-08-18,Fri,Premier League,Matchweek 2,Away,Sheffield Utd,Nott'ham Forest,N,CM,33.0,0.0,0.0,0,0,0,0,0,0,25,2,0,2,0.0,0.0,0.0,0,0,12,20,60.0,2,12,0,1,1,Match Report,Chris-Basham,2023-24,,,,,,,,,L,1–2,1,2,0.0,0.0,2
249,2,2023-08-27,Sun,Premier League,Matchweek 3,Home,Sheffield Utd,Manchester City,N,CM,11.0,0.0,0.0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,Match Report,Chris-Basham,2023-24,,,,,,,,,L,1–2,1,2,0.0,1.0,3
250,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Bournemouth,West Ham,N,CB,31.0,0.0,0.0,0,0,0,0,1,0,25,0,1,1,0.0,0.0,0.0,2,0,18,23,78.3,1,18,1,0,0,Match Report,Chris-Mepham,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
251,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Bournemouth,Liverpool,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Chris-Mepham,2023-24,,,,,,,,,L,1–3,1,3,0.0,0.0,2
252,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Bournemouth,Tottenham,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Chris-Mepham,2023-24,,,,,,,,,L,0–2,0,2,0.0,1.0,3
253,3,2023-08-29,Tue,EFL Cup,Second round,Away,Bournemouth,Swansea City,Y,CB,90.0,0.0,0.0,0,0,0,0,0,0,,,4,,,,,,,,,,,,,,,Match Report,Chris-Mepham,2023-24,,,,,,,,,W,3–2,3,2,0.0,0.0,round
254,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Crystal Palace,Sheffield Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Chris-Richards,2023-24,0,0,0,0,0,0,0,0,W,1–0,1,0,1.0,0.0,1
255,1,2023-08-14,Mon,PL2,Matchweek 1,Home,Crystal Palace,Manchester Utd,Y,,90.0,0.0,0.0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report,Chris-Richards,2023-24,,,,,,0,,,W,3–2,3,2,0.0,1.0,1
256,2,2023-08-21,Mon,Premier League,Matchweek 2,Home,Crystal Palace,Arsenal,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Chris-Richards,2023-24,0,0,0,0,0,0,0,0,L,0–1,0,1,0.0,1.0,2
257,3,2023-08-26,Sat,Premier League,Matchweek 3,Away,Crystal Palace,Brentford,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Chris-Richards,2023-24,0,0,0,0,0,0,0,0,D,1–1,1,1,0.0,0.0,3
258,4,2023-08-29,Tue,EFL Cup,Second round,Away,Crystal Palace,Plymouth Argyle,Y,CB,90.0,0.0,0.0,0,0,0,0,0,0,,,5,,,,,,,,,,,,,,,Match Report,Chris-Richards,2023-24,1,0,0,0,1,0,,,W,4–2,4,2,0.0,0.0,round
259,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Nott'ham Forest,Arsenal,N,FW,1.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,Match Report,Chris-Wood,2023-24,,,,,,,,,L,1–2,1,2,0.0,0.0,1
260,1,2023-08-18,Fri,Premier League,Matchweek 2,Home,Nott'ham Forest,Sheffield Utd,N,FW,7.0,1.0,0.0,0,0,1,1,0,0,7,0,0,0,0.1,0.1,0.0,0,0,3,5,60.0,0,5,0,0,0,Match Report,Chris-Wood,2023-24,,,,,,,,,W,2–1,2,1,0.0,1.0,2
261,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Nott'ham Forest,Manchester Utd,N,FW,10.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,0.0,0.0,0.1,1,0,4,8,50.0,0,4,1,0,0,Match Report,Chris-Wood,2023-24,,,,,,,,,L,2–3,2,3,0.0,0.0,3
262,0,2023-08-14,Mon,Premier League,Matchweek 1,Home,Manchester Utd,Wolves,N,CM,23.0,0.0,0.0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,8,14,57.1,1,11,1,0,0,Match Report,Christian-Eriksen,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,1
263,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Manchester Utd,Tottenham,N,DM,25.0,0.0,0.0,0,0,0,0,0,0,23,2,0,2,0.0,0.0,0.0,0,0,16,18,88.9,3,16,1,0,0,Match Report,Christian-Eriksen,2023-24,,,,,,,,,L,0–2,0,2,0.0,0.0,2
264,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Manchester Utd,Nott'ham Forest,Y,"DM,AM",90.0,1.0,0.0,0,0,1,1,0,0,70,1,1,1,0.3,0.3,0.1,5,0,50,66,75.8,7,52,3,0,0,Match Report,Christian-Eriksen,2023-24,,,,,,,,,W,3–2,3,2,0.0,1.0,3
265,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Brentford,Tottenham,Y*,CM,71.0,0.0,0.0,0,0,0,0,0,0,38,1,2,2,0.0,0.0,0.0,2,0,19,22,86.4,2,16,0,1,0,Match Report,Christian-Norgaard,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,1
266,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Brentford,Fulham,Y*,CM,78.0,0.0,0.0,0,0,1,0,0,0,48,4,1,3,0.0,0.0,0.0,2,0,27,37,73.0,3,29,0,0,0,Match Report,Christian-Norgaard,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,2
267,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Brentford,Crystal Palace,Y*,CM,90.0,0.0,1.0,0,0,1,0,0,0,76,3,0,1,0.0,0.0,0.1,6,1,58,65,89.2,12,47,0,0,0,Match Report,Christian-Norgaard,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,3
268,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Liverpool,Chelsea,Y,LM,65.0,0.0,0.0,0,0,0,0,0,0,28,3,0,4,0.0,0.0,0.1,2,0,10,15,66.7,2,14,3,2,1,Match Report,Cody-Gakpo,2023-24,,,,,,,,,D,1–1,1,1,0.0,0.0,1
269,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Liverpool,Bournemouth,Y,LM,62.0,0.0,0.0,0,0,3,0,0,0,33,1,0,2,0.2,0.2,0.1,3,0,20,25,80.0,5,21,1,2,2,Match Report,Cody-Gakpo,2023-24,,,,,,,,,W,3–1,3,1,0.0,1.0,2
270,2,2023-08-27,Sun,Premier League,Matchweek 3,Away,Liverpool,Newcastle Utd,Y,"FW,LM",57.0,0.0,0.0,0,0,0,0,0,0,19,0,1,2,0.0,0.0,0.0,1,0,5,8,62.5,2,14,2,4,1,Match Report,Cody-Gakpo,2023-24,,,,,,,,,W,2–1,2,1,0.0,0.0,3
271,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Manchester City,Arsenal,N,,27.0,1.0,0.0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,Cole-Palmer,2023-24,,,,,,,,,D,1 (1)–1 (4),1,1,0.0,0.0,Community
272,1,2023-08-11,Fri,Premier League,Matchweek 1,Away,Manchester City,Burnley,N,LM,11.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,6,0,0,0,Match Report,Cole-Palmer,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,1
273,2,2023-08-16,Wed,Super Cup,UEFA Super Cup,Home,eng Manchester City,es Sevilla,Y,AM,84.0,1.0,0.0,0,0,4,3,0,0,,,0,,,,,,,,,,,,,,,Match Report,Cole-Palmer,2023-24,,,,,,,,,D,1 (5)–1 (4),1,1,0.0,1.0,Super
274,3,2023-08-19,Sat,Premier League,Matchweek 2,Home,Manchester City,Newcastle Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Cole-Palmer,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,2
275,4,2023-08-27,Sun,Premier League,Matchweek 3,Away,Manchester City,Sheffield Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Cole-Palmer,2023-24,,,,,,,,,W,2–1,2,1,0.0,0.0,3
276,0,2023-08-11,Fri,Premier League,Matchweek 1,Home,Burnley,Manchester City,Y,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,46.0,84.8,4.0,17.0,0.0,0.0,0.0,Match Report,Connor-Roberts,2023-24,,,,,,,,,L,0–3,0,3,0.0,1.0,1
277,2,2023-08-27,Sun,Premier League,Matchweek 3,Home,Burnley,Aston Villa,Y,"RB,CM,LB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,74.0,82.0,90.2,9.0,71.0,0.0,0.0,0.0,Match Report,Connor-Roberts,2023-24,,,,,,,,,L,1–3,1,3,0.0,1.0,3
278,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,West Ham,Bournemouth,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Conor-Coventry,2023-24,0,0,0,0,0,0,0,0,D,1–1,1,1,0.0,0.0,1
279,1,2023-08-18,Fri,PL2,Matchweek 2,Home,West Ham United,Sunderland,Y,DM,90.0,0.0,0.0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report,Conor-Coventry,2023-24,,,,,,0,,,W,2–0,2,0,1.0,1.0,2
280,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Chelsea,Liverpool,Y,"CM,LM",90.0,0.0,0.0,0,0,0,0,0,0,77,2,3,1,0.0,0.0,0.0,0,0,61,68,89.7,3,57,0,1,1,Match Report,Conor-Gallagher,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
281,1,2023-08-20,Sun,Premier League,Matchweek 2,Away,Chelsea,West Ham,Y,"CM,AM",74.0,0.0,0.0,0,0,2,1,0,0,69,3,2,0,0.1,0.1,0.0,2,0,53,58,91.4,4,45,0,1,1,Match Report,Conor-Gallagher,2023-24,,,,,,,,,L,1–3,1,3,0.0,0.0,2
282,2,2023-08-25,Fri,Premier League,Matchweek 3,Home,Chelsea,Luton Town,Y,"CM,RM",90.0,0.0,0.0,0,0,1,1,0,0,76,3,3,1,0.1,0.1,0.2,3,0,60,63,95.2,5,44,2,2,1,Match Report,Conor-Gallagher,2023-24,,,,,,,,,W,3–0,3,0,1.0,1.0,3
283,0,2023-08-14,Mon,Premier League,Matchweek 1,Away,Wolves,Manchester Utd,Y,CB,90.0,0.0,0.0,0,0,1,0,0,0,67,2,1,3,0.1,0.1,0.1,0,0,44,51,86.3,2,37,0,0,0,Match Report,Craig-Dawson,2023-24,,,,,,,,,L,0–1,0,1,0.0,0.0,1
284,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Wolves,Brighton,Y,CB,70.0,0.0,0.0,0,0,2,1,1,0,44,2,0,2,0.1,0.1,0.0,0,0,33,37,89.2,1,33,0,1,1,Match Report,Craig-Dawson,2023-24,,,,,,,,,L,1–4,1,4,0.0,1.0,2
285,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Wolves,Everton,Y,CB,90.0,0.0,0.0,0,0,0,0,1,0,63,2,1,1,0.0,0.0,0.0,0,0,48,54,88.9,1,46,0,0,0,Match Report,Craig-Dawson,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,3
286,3,2023-08-29,Tue,EFL Cup,Second round,Home,Wolves,Blackpool,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Craig-Dawson,2023-24,,,,,,,,,W,5–0,5,0,1.0,1.0,round
287,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Tottenham,Brentford,Y,CB,13.0,1.0,0.0,0,0,1,1,0,0,10,0,0,0,0.6,0.6,0.0,0,0,8,8,100.0,1,7,0,0,0,Match Report,Cristian-Romero,2023-24,,,,,,,,,D,2–2,2,2,0.0,0.0,1
288,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Tottenham,Manchester Utd,Y,CB,90.0,0.0,0.0,0,0,1,0,0,0,90,1,1,6,0.1,0.1,0.0,0,0,67,76,88.2,5,58,1,0,0,Match Report,Cristian-Romero,2023-24,,,,,,,,,W,2–0,2,0,1.0,1.0,2
289,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Tottenham,Bournemouth,Y,CB,90.0,0.0,0.0,0,0,0,0,0,0,51,5,3,0,0.0,0.0,0.0,0,0,37,38,97.4,0,30,0,0,0,Match Report,Cristian-Romero,2023-24,,,,,,,,,W,2–0,2,0,1.0,0.0,3
290,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Liverpool,Chelsea,N,LM,25.0,0.0,0.0,0,0,0,0,0,0,21,1,1,1,0.0,0.0,0.0,0,0,16,18,88.9,2,14,0,1,1,Match Report,Curtis-Jones,2023-24,,,,,,,,,D,1–1,1,1,0.0,0.0,1
291,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Newcastle Utd,Aston Villa,Y,LB,90.0,0.0,0.0,0,0,1,0,0,0,89,4,1,3,0.2,0.2,0.0,1,0,58,75,77.3,2,54,0,0,0,Match Report,Dan-Burn,2023-24,,,,,,,,,W,5–1,5,1,0.0,1.0,1
292,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Newcastle Utd,Manchester City,Y,LB,90.0,0.0,0.0,0,0,0,0,0,0,54,2,1,1,0.0,0.0,0.0,0,0,43,51,84.3,0,33,2,0,0,Match Report,Dan-Burn,2023-24,,,,,,,,,L,0–1,0,1,0.0,0.0,2
293,2,2023-08-27,Sun,Premier League,Matchweek 3,Home,Newcastle Utd,Liverpool,Y,"LB,CB",90.0,0.0,0.0,0,0,0,0,0,0,66,3,0,1,0.0,0.0,0.1,2,0,51,57,89.5,3,38,1,0,0,Match Report,Dan-Burn,2023-24,,,,,,,,,L,1–2,1,2,0.0,1.0,3
294,0,2023-08-14,Mon,Premier League,Matchweek 1,Away,Wolves,Manchester Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Daniel-Bentley,2023-24,0,0,0,0,0,0,0,0,L,0–1,0,1,0.0,0.0,1
295,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Wolves,Brighton,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Daniel-Bentley,2023-24,0,0,0,0,0,0,0,0,L,1–4,1,4,0.0,1.0,2
296,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Wolves,Everton,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Daniel-Bentley,2023-24,0,0,0,0,0,0,0,0,W,1–0,1,0,1.0,0.0,3
297,3,2023-08-29,Tue,EFL Cup,Second round,Home,Wolves,Blackpool,Y,GK,90.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Daniel-Bentley,2023-24,0,0,0,0,0,0,,,W,5–0,5,0,1.0,1.0,round
298,0,2023-08-18,Fri,PL2,Matchweek 2,Home,Manchester Utd,Leeds United,N,,45.0,0.0,0.0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report,Daniel-Gore,2023-24,,,,,,0,,,L,1–2,1,2,0.0,1.0,2
299,1,2023-08-26,Sat,Premier League,Matchweek 3,Home,Manchester Utd,Nott'ham Forest,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Daniel-Gore,2023-24,0,0,0,0,0,0,0,0,W,3–2,3,2,0.0,1.0,3
300,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Nott'ham Forest,Arsenal,Y,RW,70.0,0.0,0.0,0,0,0,0,0,0,26,3,0,1,0.0,0.0,0.0,0,0,11,19,57.9,3,10,2,2,2,Match Report,Danilo,2023-24,,,,,,,,,L,1–2,1,2,0.0,0.0,1
301,1,2023-08-18,Fri,Premier League,Matchweek 2,Home,Nott'ham Forest,Sheffield Utd,Y,"CM,DM",89.0,0.0,0.0,0,0,2,0,0,0,57,0,2,1,0.1,0.1,0.1,2,0,44,49,89.8,3,30,0,2,0,Match Report,Danilo,2023-24,,,,,,,,,W,2–1,2,1,0.0,1.0,2
302,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Nott'ham Forest,Manchester Utd,Y,CM,80.0,0.0,0.0,0,0,1,1,0,0,38,1,3,0,0.0,0.0,0.0,1,0,18,27,66.7,1,20,0,0,0,Match Report,Danilo,2023-24,,,,,,,,,L,2–3,2,3,0.0,0.0,3
303,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,West Ham,Bournemouth,N,FW,13.0,0.0,0.0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.0,0,0,1,4,25.0,0,5,0,2,1,Match Report,Danny-Ings,2023-24,,,,,,,,,D,1–1,1,1,0.0,0.0,1
304,1,2023-08-20,Sun,Premier League,Matchweek 2,Home,West Ham,Chelsea,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Danny-Ings,2023-24,,,,,,,,,W,3–1,3,1,0.0,1.0,2
305,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,West Ham,Brighton,N,FW,6.0,0.0,0.0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0,Match Report,Danny-Ings,2023-24,,,,,,,,,W,3–1,3,1,0.0,0.0,3
306,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Brighton,Luton Town,Y,FW,77.0,0.0,0.0,0,0,4,1,0,0,26,0,0,1,0.3,0.3,0.0,3,0,12,14,85.7,1,16,2,1,1,Match Report,Danny-Welbeck,2023-24,,,,,,,,,W,4–1,4,1,0.0,1.0,1
307,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Brighton,Wolves,Y,FW,56.0,0.0,0.0,0,0,2,1,0,0,33,0,0,2,0.2,0.2,0.1,6,2,19,22,86.4,2,22,3,0,0,Match Report,Danny-Welbeck,2023-24,,,,,,,,,W,4–1,4,1,0.0,0.0,2
308,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Brighton,West Ham,Y,AM,59.0,0.0,0.0,0,0,1,0,0,0,26,1,0,1,0.0,0.0,0.1,4,0,18,21,85.7,2,20,1,1,0,Match Report,Danny-Welbeck,2023-24,,,,,,,,,L,1–3,1,3,0.0,1.0,3
309,0,2023-08-11,Fri,Premier League,Matchweek 1,Home,Burnley,Manchester City,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,56.0,75.0,3.0,27.0,0.0,0.0,0.0,Match Report,Dara-O'Shea,2023-24,,,,,,,,,L,0–3,0,3,0.0,1.0,1
310,2,2023-08-27,Sun,Premier League,Matchweek 3,Home,Burnley,Aston Villa,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,102.0,109.0,93.6,6.0,93.0,1.0,0.0,0.0,Match Report,Dara-O'Shea,2023-24,,,,,,,,,L,1–3,1,3,0.0,1.0,3
311,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Liverpool,Chelsea,N,FW,25.0,0.0,0.0,0,0,2,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,5,6,83.3,1,9,1,3,2,Match Report,Darwin-Nunez,2023-24,,,,,,,,,D,1–1,1,1,0.0,0.0,1
312,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Liverpool,Bournemouth,N,FW,5.0,0.0,0.0,0,0,0,0,0,0,5,1,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,4,0,0,0,Match Report,Darwin-Nunez,2023-24,,,,,,,,,W,3–1,3,1,0.0,1.0,2
313,2,2023-08-27,Sun,Premier League,Matchweek 3,Away,Liverpool,Newcastle Utd,N,FW,14.0,2.0,0.0,0,0,2,2,1,0,8,0,0,0,0.4,0.4,0.0,0,0,4,6,66.7,1,4,0,0,0,Match Report,Darwin-Nunez,2023-24,,,,,,,,,W,2–1,2,1,0.0,0.0,3
