,Date,Day,Comp,Round,Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Name,Season,WDL,GoalsTeams,Team Score,Opp Score,CS,Was Home,GW,FPL,neutral_name,Total Points,FPL position,Opp rating,Team rating,ScoreForLast5,ScoreAgainstLast5,MinAvgOverall,GlsAvgOverall,AstAvgOverall,CrdYAvgOverall,CrdRAvgOverall,xGAvgOverall,xAGAvgOverall,CSAvgOverall,Team ScoreAvgOverall,Opp ScoreAvgOverall,FPLAvgOverall
3116,2022-08-27,Sat,Premier League,Matchweek 4,Home,Arsenal,Fulham,N,CB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,W,2–1,2,1,0.0,1.0,4,1.0,Rob-Holding,1.0,DEF,1656.88146973,1875.5098877,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,0.6666666666666666,1.6666666666666667
3117,2022-08-31,Wed,Premier League,Matchweek 5,Home,Arsenal,Aston Villa,N,"CB,RW",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,W,2–1,2,1,0.0,1.0,5,1.0,Rob-Holding,1.0,DEF,1716.42919922,1877.85021973,2.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.75,0.75,1.5
3118,2022-09-04,Sun,Premier League,Matchweek 6,Away,Arsenal,Manchester Utd,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,L,1–3,1,3,0.0,0.0,6,1.0,Rob-Holding,0.0,DEF,1810.19897461,1881.02893066,2.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.6,0.8,1.4
3119,2022-09-18,Sun,Premier League,Matchweek 8,Away,Arsenal,Brentford,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,W,3–0,3,0,1.0,0.0,8,2.0,Rob-Holding,0.0,DEF,1729.10351562,1862.02844238,2.4,1.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.3333333333333335,1.1666666666666667,1.3333333333333333
3120,2022-10-01,Sat,Premier League,Matchweek 9,Home,Arsenal,Tottenham,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,W,3–1,3,1,0.0,1.0,9,1.0,Rob-Holding,0.0,DEF,1873.33654785,1872.18054199,2.2,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,2.4285714285714284,1.0,1.4285714285714286
3121,2022-10-09,Sun,Premier League,Matchweek 10,Home,Arsenal,Liverpool,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,W,3–2,3,2,0.0,1.0,10,1.0,Rob-Holding,0.0,DEF,1984.98950195,1890.42175293,2.2,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.375,2.5,1.0,1.375
3122,2022-10-16,Sun,Premier League,Matchweek 11,Away,Arsenal,Leeds United,N,CB,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,1.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,W,1–0,1,0,1.0,0.0,11,2.0,Rob-Holding,1.0,DEF,1709.1307373,1908.04101562,2.4,1.4,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.5555555555555554,1.1111111111111112,1.3333333333333333
3123,2022-10-23,Sun,Premier League,Matchweek 13,Away,Arsenal,Southampton,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,D,1–1,1,1,0.0,0.0,13,1.0,Rob-Holding,0.0,DEF,1678.4329834,1916.25061035,2.2,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.4,1.0,1.4
3124,2022-10-30,Sun,Premier League,Matchweek 14,Home,Arsenal,Nott'ham Forest,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,W,5–0,5,0,1.0,1.0,14,2.0,Rob-Holding,0.0,DEF,1612.88708496,1893.71948242,2.2,0.8,1.1818181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,2.272727272727273,1.0,1.3636363636363635
3125,2022-11-06,Sun,Premier League,Matchweek 15,Away,Arsenal,Chelsea,N,CB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,W,1–0,1,0,1.0,0.0,15,2.0,Rob-Holding,1.0,DEF,1898.45532227,1906.48034668,2.6,0.8,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,2.5,0.9166666666666666,1.4166666666666667
3126,2022-11-12,Sat,Premier League,Matchweek 16,Away,Arsenal,Wolves,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,W,2–0,2,0,1.0,0.0,16,2.0,Rob-Holding,0.0,DEF,1687.15625,1915.68554688,2.2,0.6,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,2.3846153846153846,0.8461538461538461,1.4615384615384615
3127,2022-12-26,Mon,Premier League,Matchweek 17,Home,Arsenal,West Ham,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,W,3–1,3,1,0.0,1.0,17,1.0,Rob-Holding,0.0,DEF,1768.07092285,1921.22827148,2.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.357142857142857,0.7857142857142857,1.5
3128,2022-12-31,Sat,Premier League,Matchweek 18,Away,Arsenal,Brighton,N,"CB,RM",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,W,4–2,4,2,0.0,0.0,18,1.0,Rob-Holding,1.0,DEF,1799.85070801,1926.28527832,2.4,0.4,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,2.4,0.8,1.4666666666666666
3129,2023-01-03,Tue,Premier League,Matchweek 19,Home,Arsenal,Newcastle Utd,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,D,0–0,0,0,1.0,1.0,19,2.0,Rob-Holding,0.0,DEF,1850.29663086,1934.44775391,3.0,0.6,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,2.5,0.875,1.4375
3130,2023-01-15,Sun,Premier League,Matchweek 20,Away,Arsenal,Tottenham,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,W,2–0,2,0,1.0,0.0,20,2.0,Rob-Holding,0.0,DEF,1868.57775879,1931.19665527,2.0,0.6,1.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,2.3529411764705883,0.8235294117647058,1.4705882352941178
3131,2023-01-22,Sun,Premier League,Matchweek 21,Home,Arsenal,Manchester Utd,N,CB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Match Report,Rob-Holding,2022-23,W,3–2,3,2,0.0,1.0,21,1.0,Rob-Holding,1.0,DEF,1872.48657227,1941.47790527,2.2,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.3333333333333335,0.7777777777777778,1.5
3132,2022-08-06,Sat,Premier League,Matchweek 1,Home,Everton,Chelsea,N,CB,73.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44.0,3.0,1.0,1.0,0.2,0.2,0.0,0.0,0.0,15.0,28.0,53.6,1.0,18.0,1.0,1.0,1.0,Match Report,Mason-Holgate,2022-23,L,0–1,0,1,0.0,1.0,1,2.0,Mason-Holgate,1.0,DEF,1899.17883301,1699.1159668,2.4,1.0,,,,,,,,,,,
3133,2022-08-13,Sat,Premier League,Matchweek 2,Away,Everton,Aston Villa,Y,CB,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,51.0,4.0,2.0,1.0,0.1,0.1,0.1,2.0,0.0,28.0,37.0,75.7,5.0,20.0,1.0,1.0,1.0,Match Report,Mason-Holgate,2022-23,L,1–2,1,2,0.0,0.0,2,2.0,Mason-Holgate,1.0,DEF,1727.10827637,1694.81958008,0.0,1.0,73.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,1.0,2.0
3134,2022-08-20,Sat,Premier League,Matchweek 3,Home,Everton,Nott'ham Forest,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,2.0,1.0,0.0,0.0,0.2,2.0,1.0,40.0,52.0,76.9,1.0,24.0,0.0,1.0,1.0,Match Report,Mason-Holgate,2022-23,D,1–1,1,1,0.0,1.0,3,2.0,Mason-Holgate,2.0,DEF,1618.5994873,1689.17590332,0.5,1.5,81.5,0.0,0.0,0.5,0.0,0.15000000000000002,0.05,0.0,0.5,1.5,2.0
3135,2022-08-27,Sat,Premier League,Matchweek 4,Away,Everton,Brentford,Y,CB,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,24.0,31.0,77.4,2.0,16.0,2.0,0.0,0.0,Match Report,Mason-Holgate,2022-23,D,1–1,1,1,0.0,0.0,4,2.0,Mason-Holgate,8.0,DEF,1727.37646484,1686.19506836,0.6666666666666666,1.3333333333333333,84.33333333333333,0.0,0.0,0.3333333333333333,0.0,0.10000000000000002,0.10000000000000002,0.0,0.6666666666666666,1.3333333333333333,2.0
3136,2022-10-19,Wed,Premier League,Matchweek 12,Away,Everton,Newcastle Utd,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Mason-Holgate,2022-23,L,0–1,0,1,0.0,0.0,12,1.0,Mason-Holgate,0.0,DEF,1790.85949707,1707.37646484,0.75,1.25,80.0,0.0,0.0,0.25,0.0,0.07500000000000001,0.07500000000000001,0.0,0.75,1.25,2.0
3137,2022-10-22,Sat,Premier League,Matchweek 13,Home,Everton,Crystal Palace,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Mason-Holgate,2022-23,W,3–0,3,0,1.0,1.0,13,2.0,Mason-Holgate,0.0,DEF,1767.77709961,1703.49841309,0.6,1.2,64.0,0.0,0.0,0.2,0.0,0.06000000000000001,0.06000000000000001,0.0,0.6,1.2,1.8
3138,2022-10-29,Sat,Premier League,Matchweek 14,Away,Everton,Fulham,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Mason-Holgate,2022-23,D,0–0,0,0,1.0,0.0,14,2.0,Mason-Holgate,0.0,DEF,1677.92749023,1715.89208984,1.2,1.0,53.333333333333336,0.0,0.0,0.16666666666666666,0.0,0.05000000000000001,0.05000000000000001,0.16666666666666666,1.0,1.0,1.8333333333333333
3139,2022-11-05,Sat,Premier League,Matchweek 15,Home,Everton,Leicester City,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Mason-Holgate,2022-23,L,0–2,0,2,0.0,1.0,15,1.0,Mason-Holgate,0.0,DEF,1760.56848145,1724.90759277,1.0,0.6,45.714285714285715,0.0,0.0,0.14285714285714285,0.0,0.042857142857142864,0.042857142857142864,0.2857142857142857,0.8571428571428571,0.8571428571428571,1.8571428571428572
3140,2022-12-26,Mon,Premier League,Matchweek 17,Home,Everton,Wolves,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Mason-Holgate,2022-23,L,1–2,1,2,0.0,1.0,17,1.0,Mason-Holgate,0.0,DEF,1681.61364746,1697.95593262,0.8,0.8,40.0,0.0,0.0,0.125,0.0,0.037500000000000006,0.037500000000000006,0.25,0.75,1.0,1.75
3141,2022-12-31,Sat,Premier League,Matchweek 18,Away,Everton,Manchester City,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Mason-Holgate,2022-23,D,1–1,1,1,0.0,0.0,18,1.0,Mason-Holgate,0.0,DEF,2032.99926758,1688.24621582,0.8,1.0,35.55555555555556,0.0,0.0,0.1111111111111111,0.0,0.03333333333333334,0.03333333333333334,0.2222222222222222,0.7777777777777778,1.1111111111111112,1.6666666666666667
3142,2023-01-14,Sat,Premier League,Matchweek 20,Home,Everton,Southampton,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Mason-Holgate,2022-23,L,1–2,1,2,0.0,1.0,20,1.0,Mason-Holgate,0.0,DEF,1648.56323242,1684.9901123,1.0,1.0,32.0,0.0,0.0,0.1,0.0,0.030000000000000006,0.030000000000000006,0.2,0.8,1.1,1.6
3143,2023-01-21,Sat,Premier League,Matchweek 21,Away,Everton,West Ham,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Mason-Holgate,2022-23,L,0–2,0,2,0.0,0.0,21,1.0,Mason-Holgate,0.0,DEF,1740.45349121,1675.31408691,0.6,1.4,29.09090909090909,0.0,0.0,0.09090909090909091,0.0,0.02727272727272728,0.02727272727272728,0.18181818181818182,0.8181818181818182,1.1818181818181819,1.5454545454545454
3144,2022-08-05,Fri,Premier League,Matchweek 1,Home,Crystal Palace,Arsenal,N,DM,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,4.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,L,0–2,0,2,0.0,1.0,1,1.0,Will-Hughes,1.0,MID,1851.63745117,1754.06225586,0.6,1.8,,,,,,,,,,,
3145,2022-08-15,Mon,Premier League,Matchweek 2,Away,Crystal Palace,Liverpool,N,CM,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,D,1–1,1,1,0.0,0.0,2,1.0,Will-Hughes,1.0,MID,2027.5526123,1744.51062012,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3146,2022-08-20,Sat,Premier League,Matchweek 3,Home,Crystal Palace,Aston Villa,N,"RM,CM",9.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,8.0,8.0,100.0,0.0,9.0,1.0,0.0,0.0,Match Report,Will-Hughes,2022-23,W,3–1,3,1,0.0,1.0,3,1.0,Will-Hughes,1.0,MID,1733.30163574,1752.26013184,0.5,1.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0
3147,2022-08-27,Sat,Premier League,Matchweek 4,Away,Crystal Palace,Manchester City,N,"CM,FW",24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,1.0,3.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,L,2–4,2,4,0.0,0.0,4,1.0,Will-Hughes,1.0,MID,2027.47253418,1761.43127441,1.3333333333333333,1.3333333333333333,8.666666666666666,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,1.3333333333333333,1.3333333333333333,1.0
3148,2022-09-03,Sat,Premier League,Matchweek 6,Away,Crystal Palace,Newcastle Utd,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,D,0–0,0,0,1.0,0.0,6,2.0,Will-Hughes,0.0,MID,1767.9765625,1756.3828125,1.5,2.0,12.5,0.0,0.0,0.0,0.0,0.025,0.0,0.0,1.5,2.0,1.0
3149,2022-10-01,Sat,Premier League,Matchweek 9,Home,Crystal Palace,Chelsea,N,CM,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,1.0,2.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,L,1–2,1,2,0.0,1.0,9,1.0,Will-Hughes,1.0,MID,1853.11901855,1749.14404297,1.2,1.6,10.0,0.0,0.0,0.0,0.0,0.02,0.0,0.2,1.2,1.6,1.2
3150,2022-10-09,Sun,Premier League,Matchweek 10,Home,Crystal Palace,Leeds United,N,"LM,RW",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,W,2–1,2,1,0.0,1.0,10,1.0,Will-Hughes,1.0,MID,1708.58557129,1748.90539551,1.4,1.6,9.5,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.16666666666666666,1.1666666666666667,1.6666666666666667,1.1666666666666667
3151,2022-10-22,Sat,Premier League,Matchweek 13,Away,Crystal Palace,Everton,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,L,0–3,0,3,0.0,0.0,13,1.0,Will-Hughes,0.0,MID,1703.49841309,1767.77709961,1.6,1.6,9.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.14285714285714285,1.2857142857142858,1.5714285714285714,1.1428571428571428
3152,2022-10-29,Sat,Premier League,Matchweek 14,Home,Crystal Palace,Southampton,N,DM,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,0.0,5.0,1.0,0.0,0.0,Match Report,Will-Hughes,2022-23,W,1–0,1,0,1.0,1.0,14,2.0,Will-Hughes,1.0,MID,1681.18395996,1751.39880371,1.0,2.0,7.875,0.0,0.0,0.0,0.0,0.0125,0.0,0.125,1.125,1.75,1.125
3153,2022-11-06,Sun,Premier League,Matchweek 15,Away,Crystal Palace,West Ham,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,W,2–1,2,1,0.0,0.0,15,1.0,Will-Hughes,0.0,MID,1791.46398926,1764.66088867,0.8,1.2,8.777777777777779,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.2222222222222222,1.1111111111111112,1.5555555555555556,1.2222222222222223
3154,2022-11-12,Sat,Premier League,Matchweek 16,Away,Crystal Palace,Nott'ham Forest,N,DM,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,15.0,100.0,4.0,8.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,L,0–1,0,1,0.0,0.0,16,1.0,Will-Hughes,1.0,MID,1618.91784668,1774.78222656,1.2,1.4,7.9,0.0,0.0,0.0,0.0,0.01,0.0,0.2,1.2,1.5,1.2
3155,2022-12-26,Mon,Premier League,Matchweek 17,Home,Crystal Palace,Fulham,N,RW,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,L,0–3,0,3,0.0,1.0,17,1.0,Will-Hughes,1.0,MID,1679.50231934,1763.84521484,1.0,1.2,8.363636363636363,0.0,0.0,0.0,0.0,0.009090909090909092,0.0,0.18181818181818182,1.0909090909090908,1.4545454545454546,1.1818181818181819
3156,2022-12-31,Sat,Premier League,Matchweek 18,Away,Crystal Palace,Bournemouth,N,RW,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,W,2–0,2,0,1.0,0.0,18,2.0,Will-Hughes,1.0,MID,1656.82312012,1744.35754395,0.6,1.6,8.25,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.16666666666666666,1.0,1.5833333333333333,1.1666666666666667
3157,2023-01-04,Wed,Premier League,Matchweek 19,Home,Crystal Palace,Tottenham,N,CM,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,11.0,81.8,1.0,9.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,L,0–4,0,4,0.0,1.0,19,1.0,Will-Hughes,1.0,MID,1856.23120117,1753.95336914,1.0,1.0,7.846153846153846,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.23076923076923078,1.0769230769230769,1.4615384615384615,1.2307692307692308
3158,2023-01-15,Sun,Premier League,Matchweek 20,Away,Crystal Palace,Chelsea,N,CM,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,15.0,53.3,1.0,7.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,L,0–1,0,1,0.0,0.0,20,1.0,Will-Hughes,0.0,MID,1862.70837402,1741.60668945,0.8,1.8,8.5,0.0,0.0,0.0,0.0,0.0071428571428571435,0.0,0.21428571428571427,1.0,1.6428571428571428,1.2142857142857142
3159,2023-01-18,Wed,Premier League,Matchweek 7,Home,Crystal Palace,Manchester Utd,Y,DM,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,20.0,31.0,64.5,4.0,17.0,2.0,1.0,0.0,Match Report,Will-Hughes,2022-23,D,1–1,1,1,0.0,1.0,7,2.0,Will-Hughes,1.0,MID,1875.36328125,1737.26269531,0.4,1.8,9.4,0.0,0.0,0.06666666666666667,0.0,0.006666666666666667,0.0,0.2,0.9333333333333333,1.6,1.2
3160,2023-01-21,Sat,Premier League,Matchweek 21,Home,Crystal Palace,Newcastle Utd,N,DM,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,0.0,4.0,0.0,0.0,0.0,Match Report,Will-Hughes,2022-23,D,0–0,0,0,1.0,1.0,21,2.0,Will-Hughes,0.0,MID,1857.70043945,1740.1394043,0.6,1.8,14.0,0.0,0.0,0.125,0.0,0.00625,0.0,0.1875,0.9375,1.5625,1.25
3161,2022-10-29,Sat,Premier League,Matchweek 14,Away,Chelsea,Brighton,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Omari-Hutchinson,2022-23,L,1–4,1,4,0.0,0.0,14,1.0,Omari-Hutchinson,0.0,MID,1769.15734863,1905.65234375,0.6,1.2,,,,,,,,,,,
3162,2022-11-12,Sat,Premier League,Matchweek 16,Away,Chelsea,Newcastle Utd,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Omari-Hutchinson,2022-23,L,0–1,0,1,0.0,0.0,16,1.0,Omari-Hutchinson,0.0,MID,1833.65368652,1889.25024414,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
