,Unnamed: 0.1,Unnamed: 0,season,name,position_fpl,team,assists_fpl,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,a_team,goals,shots,xG,time,position_und,h_goals,a_goals,date,id,xA,assists_und,key_passes,npg,npxG,xGChain,xGBuildup,player_name,h_team,goals_scored_avg5,xG_avg5,assists_fpl_avg5,bonus_avg5,bps_avg5,clean_sheets_avg5,goals_conceded_avg5,shots_avg5,xGBuildup_avg5,xGChain_avg5,yellow_cards_avg5,red_cards_avg5,minutes_avg5,was_played,next_gw,opp_team,team_rating,opp_team_rating,rating_diff
640,77458,77458,2021,Pascal Groß,MID,Brighton,0,0,14,1,52.2,55,61,0,0,8.1,8.8,2021-10-02T16:30:00Z,83,1,Arsenal,0,0,0,0,7,0,32029,0.0,0.0,20.0,3,-2112,1018,3130,60,1,0,7,Arsenal,0,1,0.0634460300207138,85,MC,0,0,2021-10-02,16436,0.18808093667030334,0,3,0,0.0634460300207138,0.2872657775878906,0.10432646423578262,Pascal Groß,Brighton,0.2,0.21621994376182557,0.2,0.2,21.2,0.6,0.6,1.0,0.3113709881901741,0.4068233847618103,0.2,0.0,88.6,1,0,Leeds,1664.45495605,1703.11816406,-0.022701424261621566
637,77426,77426,2021,Leandro Trossard,MID,Brighton,0,0,12,1,40.8,64,61,0,0,11.4,13.0,2021-10-02T16:30:00Z,90,1,Arsenal,0,0,0,0,7,0,101437,0.0,0.0,60.0,3,-3066,12844,15910,64,1,0,7,Arsenal,0,6,0.2566887438297272,90,FW,0,0,2021-10-02,16436,0.13231098651885986,0,3,0,0.2566887438297272,0.4857962727546692,0.1940467804670334,Leandro Trossard,Brighton,0.0,0.1419170916080475,0.2,0.0,12.8,0.6,0.6,3.6,0.12326982952654361,0.25215057879686353,0.0,0.0,84.6,1,0,Southampton,1720.47583008,1664.45495605,0.033657188394539586
542,77856,77856,2021,Timothy Castagne,DEF,Leicester,0,0,12,0,0.6,209,64,2,0,2.8,27.8,2021-10-03T13:00:00Z,90,7,Crystal Palace,0,0,0,0,7,0,54727,2.0,2.0,0.0,1,-3315,2234,5549,53,0,0,7,Leicester,0,0,0,90,DR,2,2,2021-10-03,16439,0,0,0,0,0,0,0,Timothy Castagne,Crystal Palace,0.0,0.0531620979309082,0.0,0.0,8.8,0.0,1.2,0.2,0.12984151728451251,0.18300361521542072,0.0,0.0,74.2,1,0,Crystal Palace,1720.47583008,1749.14697266,-0.016391499987218776
722,77878,77878,2021,Tomas Soucek,MID,West Ham,1,3,25,0,22.6,422,69,2,0,5.9,26.8,2021-10-03T13:00:00Z,90,3,Brentford,0,0,0,0,7,0,506120,2.0,1.0,10.0,8,-41605,7936,49541,59,1,0,7,Brentford,0,0,0,90,DMC,1,2,2021-10-03,16444,0.1495666354894638,1,2,0,0,0.24745643138885498,0.13264018297195435,Tomas Soucek,West Ham,0.0,0.07877922058105469,0.2,0.6,12.8,0.2,1.2,1.6,0.1133759081363678,0.23813678920269013,0.2,0.0,90.0,1,0,Arsenal,1982.51989746,1872.17749023,0.05893800550739673
58,77470,77470,2021,Eric Dier,DEF,Spurs,0,1,23,0,10.3,361,68,1,0,4.6,35.2,2021-10-03T13:00:00Z,90,2,Aston Villa,0,0,0,0,7,0,487765,1.0,2.0,0.0,3,-25046,16494,41540,46,1,0,7,Aston Villa,0,0,0,90,DC,2,1,2021-10-03,16443,0.45290523767471313,0,2,0,0,0.6087421774864197,0.4939593970775604,Eric Dier,Spurs,0.0,0.02073250710964203,0.0,0.4,19.4,0.2,1.4,0.4,0.27218398451805115,0.295140540599823,0.2,0.0,90.0,1,0,Aston Villa,2030.75170898,1716.01574707,0.18341088212470888
656,77892,77892,2021,Michail Antonio,FWD,West Ham,0,0,12,0,51.3,413,69,2,0,10.4,13.0,2021-10-03T13:00:00Z,90,3,Brentford,0,0,0,0,7,0,3784079,2.0,1.0,40.0,2,402343,472632,70289,80,1,0,7,Brentford,0,2,0.18651823699474335,90,FW,1,2,2021-10-03,16444,0.21989905834197998,0,4,0,0.18651823699474335,0.9615140557289124,0.5550967454910278,Michail Antonio,West Ham,0.6,0.39752034842967987,0.4,1.0,26.0,0.2,1.2,2.8,0.26200973577797415,0.8214056685566902,0.0,0.0,85.2,1,0,Everton,1720.47583008,1697.17712402,0.01372791662711882
636,77510,77510,2021,Wilfried Zaha,MID,Crystal Palace,0,0,6,0,44.4,154,64,2,0,8.6,15.4,2021-10-03T13:00:00Z,90,9,Leicester,0,0,0,0,7,0,572178,2.0,2.0,26.0,2,52254,85489,33235,69,1,0,7,Leicester,0,3,0.11502152681350708,90,FWL,2,2,2021-10-03,16439,0.19692811369895935,0,3,0,0.11502152681350708,0.5246415138244629,0.2802377939224243,Wilfried Zaha,Crystal Palace,0.4,0.2567692369222641,0.0,0.2,12.8,0.2,1.6,2.4,0.16820618957281114,0.37156564444303514,0.2,0.0,90.0,1,0,Norwich,1720.47583008,1577.26550293,0.09079658870619184
596,77854,77854,2021,Harvey Barnes,MID,Leicester,1,0,11,0,12.3,215,64,2,0,6.1,26.6,2021-10-03T13:00:00Z,90,7,Crystal Palace,0,0,0,0,7,0,322620,2.0,2.0,22.0,4,-46425,7699,54124,67,0,1,7,Leicester,0,2,0.16548189520835876,90,ML,2,2,2021-10-03,16439,0.345524400472641,1,1,0,0.16548189520835876,0.16548189520835876,0,Harvey Barnes,Crystal Palace,0.2,0.1830431442707777,0.4,0.6,14.4,0.0,1.6,1.8,0.08568320870399475,0.31079857274889944,0.2,0.0,79.8,1,0,Norwich,1716.01574707,1577.26550293,0.0879688574195349
715,77808,77808,2021,Youri Tielemans,MID,Leicester,0,0,10,0,14.9,210,64,2,0,3.9,16.6,2021-10-03T13:00:00Z,90,7,Crystal Palace,0,0,0,0,7,0,370183,2.0,2.0,7.0,1,8603,27588,18985,64,0,1,7,Leicester,0,1,0.014893267303705215,90,MC,2,2,2021-10-03,16439,0.050760429352521896,0,1,0,0.014893267303705215,0.014893267303705215,0,Youri Tielemans,Crystal Palace,0.2,0.13061553314328195,0.2,0.0,17.4,0.0,2.2,1.8,0.09398975670337677,0.36630273088812826,0.2,0.0,90.0,1,0,Crystal Palace,1720.47583008,1749.14697266,-0.016391499987218776
55,77777,77777,2021,Pierre-Emile Højbjerg,MID,Spurs,0,3,39,0,3.8,365,68,1,1,5.9,48.6,2021-10-03T13:00:00Z,90,2,Aston Villa,0,0,0,0,7,0,162049,1.0,2.0,7.0,10,-11301,4953,16254,49,1,0,7,Aston Villa,1,1,0.06895315647125244,90,DMC,2,1,2021-10-03,16443,0,0,0,1,0.06895315647125244,1.085385799407959,1.0164326429367065,Pierre-Emile Højbjerg,Spurs,0.2,0.022067681699991227,0.0,0.6,19.2,0.2,1.4,0.4,0.3977073848247528,0.42476297318935397,0.2,0.0,90.0,1,0,Liverpool,2030.75170898,1982.51989746,0.024328538433230632
499,77732,77732,2021,Kelechi Iheanacho,FWD,Leicester,0,3,32,0,21.2,213,64,1,1,7.2,42.0,2021-10-03T13:00:00Z,70,7,Crystal Palace,0,0,0,0,7,0,191615,2.0,2.0,9.0,9,-15753,3688,19441,70,0,0,7,Leicester,1,1,0.301516056060791,73,FW,2,2,2021-10-03,16439,0.16548189520835876,0,2,1,0.301516056060791,0.46699798107147217,0,Kelechi Iheanacho,Crystal Palace,0.4,0.1446145310997963,0.0,0.8,13.0,0.0,0.6,1.0,0.02283543050289154,0.20262700617313384,0.0,0.0,29.4,1,0,Crystal Palace,1720.47583008,1749.14697266,-0.016391499987218776
63,77851,77851,2021,Harry Kane,FWD,Spurs,0,0,0,0,16.0,357,68,1,0,9.8,13.6,2021-10-03T13:00:00Z,90,2,Aston Villa,0,0,0,0,7,0,422877,1.0,2.0,68.0,2,-31361,15642,47003,121,1,0,7,Aston Villa,0,6,0.3855188488960266,90,FW,2,1,2021-10-03,16443,0.40563493967056274,0,1,0,0.3855188488960266,0.8623443245887756,0.152643620967865,Harry Kane,Spurs,0.4,0.3128840237855911,0.4,0.6,18.0,0.2,1.4,3.2,0.08084011003375054,0.6137383546680212,0.2,0.0,87.8,1,0,Leeds,2030.75170898,1703.11816406,0.19237276181645943
68,77835,77835,2021,Heung-Min Son,MID,Spurs,2,2,25,0,34.8,359,68,1,0,12.6,20.0,2021-10-03T13:00:00Z,90,2,Aston Villa,0,0,0,0,7,0,1025364,1.0,2.0,71.0,10,61370,112310,50940,100,1,0,7,Aston Villa,0,5,0.545431911945343,90,AML,2,1,2021-10-03,16443,0.12391292303800583,1,2,0,0.545431911945343,1.3061696290969849,0.6917845010757446,Son Heung-Min,Spurs,0.4,0.37603669315576554,0.4,1.4,19.8,0.2,1.4,2.4,0.22043011747300625,0.46775020062923434,0.0,0.0,89.4,1,0,Arsenal,1873.33776855,1872.17749023,0.0006197480346039836
305,77769,77769,2021,Mathias Jensen,MID,Brentford,0,0,14,0,18.4,86,69,1,0,4.9,12.2,2021-10-03T13:00:00Z,61,19,West Ham,0,0,0,0,7,0,2495,2.0,1.0,18.0,2,-8,260,268,49,0,0,7,Brentford,0,1,0.1293780654668808,62,Sub,1,2,2021-10-03,16444,0.01627281680703163,0,1,0,0.1293780654668808,0.1293780654668808,0,Mathias Jensen,West Ham,0.0,0.16827289760112762,0.0,0.0,6.8,0.2,0.4,0.8,0.07086665853857994,0.30844679549336435,0.0,0.0,47.0,1,0,West Ham,1718.95336914,1750.15258789,-0.017826570646399503
325,77633,77633,2021,Bryan Mbeumo,MID,Brentford,0,1,23,0,6.4,96,69,1,1,9.3,38.4,2021-10-03T13:00:00Z,81,19,West Ham,0,0,0,0,7,0,82390,2.0,1.0,48.0,8,17390,27645,10255,55,0,0,7,Brentford,1,4,0.8247458338737488,87,FW,1,2,2021-10-03,16444,0,0,0,1,0.8247458338737488,0.8956186771392822,0.3202754259109497,Bryan Mbeumo,West Ham,0.2,0.37499299049377444,0.0,0.2,7.8,0.4,0.8,2.6,0.2123383864760399,0.546514205634594,0.0,0.0,81.2,1,0,Brighton,1716.01574707,1779.39660645,-0.03561929878378742
268,77486,77486,2021,Yoane Wissa,MID,Brentford,0,2,24,0,0.0,524,69,0,1,5.0,33.0,2021-10-03T13:00:00Z,8,19,West Ham,0,0,0,0,7,0,4541,2.0,1.0,17.0,8,815,1124,309,59,0,0,7,Brentford,1,1,0.08171810954809189,3,Sub,1,2,2021-10-03,16444,0,0,0,1,0.08171810954809189,0,0,Yoane Wissa,West Ham,0.4,0.26057917028665545,0.2,0.6,12.8,0.2,0.4,1.6,0.015359814465045928,0.07754552960395814,0.0,0.0,40.6,1,0,Southampton,1720.47583008,1664.45495605,0.033657188394539586
325,77755,77755,2021,Ivan Toney,FWD,Brentford,0,0,8,0,28.7,78,69,1,0,6.4,15.8,2021-10-03T13:00:00Z,90,19,West Ham,0,0,0,0,7,0,1235115,2.0,1.0,19.0,2,66774,150519,83745,63,0,0,7,Brentford,0,1,0.07768360525369644,90,FW,1,2,2021-10-03,16444,0.25119149684906006,0,2,0,0.07768360525369644,0.25119149684906006,0,Ivan Toney,West Ham,0.2,0.2561462357640266,0.2,0.2,11.6,0.4,0.8,3.0,0.0682818904519081,0.2402600646018982,0.4,0.0,90.0,1,0,Brighton,1716.01574707,1779.39660645,-0.03561929878378742
572,77857,77857,2021,Joachim Andersen,DEF,Crystal Palace,0,0,5,0,10.6,488,64,2,0,1.7,6.8,2021-10-03T13:00:00Z,90,9,Leicester,0,0,0,0,7,0,40976,2.0,2.0,0.0,0,-229,1992,2221,45,1,1,7,Leicester,0,0,0,90,DC,2,2,2021-10-03,16439,0.01739545539021492,0,1,0,0,0.446340948343277,0.42894548177719116,Joachim Andersen,Crystal Palace,0.2,0.08023825883865357,0.0,0.0,14.0,0.2,1.4,0.4,0.15640381425619126,0.15988290756940843,0.4,0.0,90.0,1,0,Everton,1853.12353516,1697.17712402,0.09188576073345794
671,77654,77654,2021,Pablo Fornals,MID,West Ham,0,0,6,0,4.8,423,69,2,0,4.1,8.0,2021-10-03T13:00:00Z,90,3,Brentford,0,0,0,0,7,0,244926,2.0,1.0,28.0,2,-32196,11486,43682,60,1,0,7,Brentford,0,3,0.1524091511964798,90,AML,1,2,2021-10-03,16444,0,0,0,0,0.1524091511964798,0.21989905834197998,0.18929053843021393,Pablo Fornals,West Ham,0.8,0.3602948397397995,0.2,0.8,31.2,0.2,1.2,2.6,0.2581734448671341,0.8019046604633331,0.0,0.0,89.2,1,0,Burnley,1716.01574707,1664.11499023,0.03118820342627086
662,77759,77759,2021,James Maddison,MID,Leicester,0,0,1,0,0.2,212,64,1,0,2.2,2.4,2021-10-03T13:00:00Z,19,7,Crystal Palace,0,0,0,0,7,0,356256,2.0,2.0,19.0,1,-40223,5196,45419,67,0,0,7,Leicester,0,1,0.05025844648480415,17,Sub,2,2,2021-10-03,16439,0,0,0,0,0.05025844648480415,0.05025844648480415,0,James Maddison,Crystal Palace,0.0,0.05923660807311535,0.0,0.0,3.8,0.0,1.4,1.0,0.07189647406339646,0.10534632578492165,0.0,0.0,57.6,1,0,Leeds,1750.15258789,1703.11816406,0.027616653278992875
306,77427,77427,2021,Christian Nørgaard,MID,Brentford,0,0,5,0,1.3,77,69,1,0,1.6,12.4,2021-10-03T13:00:00Z,90,19,West Ham,0,0,0,0,7,0,86437,2.0,1.0,2.0,1,-6502,2529,9031,50,0,1,7,Brentford,0,0,0,90,MC,1,2,2021-10-03,16444,0,0,0,0,0,0.0466463640332222,0.0466463640332222,Christian Nørgaard,West Ham,0.0,0.011058034747838974,0.2,0.2,11.4,0.6,0.4,0.2,0.3968832388520241,0.5717294231057167,0.6,0.0,90.0,1,0,Burnley,1718.95336914,1664.11499023,0.03295347931600601
252,77787,77787,2021,Jack Grealish,MID,Man City,0,0,5,0,1.8,33,66,1,0,2.5,5.6,2021-10-03T15:30:00Z,65,11,Liverpool,0,0,0,0,7,0,1474596,2.0,2.0,18.0,2,-67758,90680,158438,80,0,0,7,Man City,0,1,0.033234648406505585,67,FW,2,2,2021-10-03,16441,0,0,0,0,0.033234648406505585,0.09355834871530533,0.060323700308799744,Jack Grealish,Liverpool,0.0,0.12756868153810502,0.0,0.0,6.8,0.6,0.6,1.4,0.16326714903116227,0.3131013587117195,0.2,0.0,71.4,1,0,Liverpool,1749.14697266,1982.51989746,-0.11771530015865002
52,77800,77800,2021,Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,0,0,18,0,18.3,261,66,2,0,3.6,15.6,2021-10-03T15:30:00Z,90,11,Liverpool,0,0,0,0,7,0,136295,2.0,2.0,2.0,1,10490,22766,12276,69,0,1,7,Man City,0,0,0,90,MC,2,2,2021-10-03,16441,0.3645058870315552,0,1,0,0,0.57833331823349,0.2138274610042572,Bernardo Silva,Liverpool,0.2,0.21055471524596214,0.4,1.0,22.4,0.4,1.2,1.0,0.19724185690283774,0.6946295827627182,0.4,0.0,87.2,1,0,Chelsea,1703.79125977,1853.12353516,-0.08058409089122422
51,77615,77615,2021,Gabriel Fernando de Jesus,FWD,Man City,1,0,22,0,34.8,263,66,2,0,9.7,22.4,2021-10-03T15:30:00Z,90,11,Liverpool,0,0,0,0,7,0,564579,2.0,2.0,40.0,5,717,55347,54630,86,0,0,7,Man City,0,2,0.14560844004154205,90,FWR,2,2,2021-10-03,16441,0.1854735165834427,1,3,0,0.14560844004154205,0.33108195662498474,0.060323700308799744,Gabriel Jesus,Liverpool,0.2,0.28413488417863847,0.2,0.4,12.2,0.6,0.4,2.2,0.09788301736116409,0.3626099869608879,0.0,0.0,73.2,1,0,Everton,1703.79125977,1697.17712402,0.003897139347679476
67,77509,77509,2021,Raheem Sterling,MID,Man City,0,0,5,0,10.8,255,66,1,0,2.1,4.0,2021-10-03T15:30:00Z,24,11,Liverpool,0,0,0,0,7,0,117366,2.0,2.0,6.0,1,-9453,1127,10580,107,0,0,7,Man City,0,0,0,23,Sub,2,2,2021-10-03,16441,0.10936771333217621,0,1,0,0,0.17113962769508362,0.06177191808819771,Raheem Sterling,Liverpool,0.0,0.14511440992355346,0.2,0.0,4.4,0.2,0.2,1.6,0.06736070290207863,0.3591912239789963,0.0,0.0,34.0,1,0,Leicester,1873.33776855,1720.47583008,0.08884864047342772
21,77926,77926,2021,Phil Foden,MID,Man City,0,0,18,0,22.3,265,66,2,1,13.0,45.4,2021-10-03T15:30:00Z,90,11,Liverpool,0,0,0,0,7,0,75918,2.0,2.0,62.0,7,8102,13085,4983,79,0,0,7,Man City,1,2,0.4262778162956238,90,FWL,2,2,2021-10-03,16441,0.08258016407489777,0,1,1,0.4262778162956238,0.6084765791893005,0.09961862117052078,Phil Foden,Liverpool,0.6,0.2558079302310944,0.0,1.0,20.0,0.2,1.2,1.4,0.18760647922754287,0.5235757172107697,0.0,0.0,71.6,1,0,Norwich,1873.33776855,1577.26550293,0.18771238264578968
17,77465,77465,2021,João Pedro Cavaco Cancelo,DEF,Man City,0,0,8,0,26.8,256,66,2,0,4.7,20.0,2021-10-03T15:30:00Z,90,11,Liverpool,0,0,0,0,7,0,1261495,2.0,2.0,0.0,0,424134,457897,33763,61,0,1,7,Man City,0,0,0,90,DL,2,2,2021-10-03,16441,0.15349842607975006,0,2,0,0,0.36122840642929077,0.3279937505722046,João Cancelo,Liverpool,0.0,0.03298465944826603,0.4,1.2,22.2,0.6,1.0,0.8,0.42856861352920533,0.45931286215782163,0.2,0.2,73.8,1,0,Arsenal,1703.79125977,1872.17749023,-0.08994138180740208
61,77507,77507,2021,Kevin De Bruyne,MID,Man City,0,1,27,0,14.3,251,66,2,1,11.0,40.2,2021-10-03T15:30:00Z,90,11,Liverpool,0,0,0,0,7,0,139442,2.0,2.0,55.0,8,7753,17871,10118,119,0,0,7,Man City,1,5,0.3732962906360626,90,MC,2,2,2021-10-03,16441,0.03624071925878525,0,1,1,0.3732962906360626,0.6139112710952759,0.24061499536037445,Kevin De Bruyne,Liverpool,0.2,0.15833750367164612,0.0,0.2,14.4,0.6,0.4,2.8,0.3240433171391487,0.6170574575662613,0.0,0.0,65.8,1,0,Aston Villa,2030.75170898,1716.01574707,0.18341088212470888
581,78336,78336,2021,Roberto Firmino,FWD,Liverpool,1,3,99,1,40.6,228,80,0,3,27.7,125.4,2021-10-16T11:30:00Z,90,18,Watford,0,0,0,0,8,0,172119,5.0,0.0,111.0,20,5235,11839,6604,88,0,0,8,Liverpool,3,3,2.1617026329040527,90,FW,0,5,2021-10-16,16455,0.5032227635383606,1,3,3,2.1617026329040527,2.7740862369537354,0.1091608926653862,Roberto Firmino,Watford,1.0,0.600679737329483,0.2,1.4,34.6,0.4,0.4,1.8,0.21160140857100487,1.0439911961555481,0.2,0.0,62.2,1,0,Watford,1749.14697266,1559.64660645,0.12150211812490815
674,78394,78394,2021,Trent Alexander-Arnold,DEF,Liverpool,0,0,20,1,22.1,237,80,0,0,4.1,9.4,2021-10-16T11:30:00Z,63,18,Watford,0,0,0,0,8,0,1935034,5.0,0.0,9.0,6,-57050,161730,218780,75,0,0,8,Liverpool,0,2,0.05305161699652672,66,DR,0,5,2021-10-16,16455,0.012635716237127781,0,1,0,0.05305161699652672,0.16044045984745026,0.10738884657621384,Trent Alexander-Arnold,Watford,0.0,0.1011506088078022,0.2,0.6,26.2,0.8,0.6,2.6,0.6181724056601524,0.8404524356126786,0.0,0.0,84.6,1,0,Arsenal,1716.01574707,1872.17749023,-0.08341182605545337
428,78184,78184,2021,Virgil van Dijk,DEF,Liverpool,0,0,27,1,11.2,229,80,0,0,3.0,16.8,2021-10-16T11:30:00Z,90,18,Watford,0,0,0,0,8,0,1470871,5.0,0.0,2.0,6,39838,86062,46224,66,0,0,8,Liverpool,0,0,0,90,DC,0,5,2021-10-16,16455,0.04408062994480133,0,1,0,0,0.8401120901107788,0.8401120901107788,Virgil van Dijk,Watford,0.0,0.035476339235901835,0.0,0.2,20.0,0.6,0.6,0.8,0.7462435126304626,0.7462435126304626,0.0,0.0,74.0,1,0,Watford,1982.51989746,1559.64660645,0.2711340436103829
736,78121,78121,2021,Mohamed Salah,MID,Liverpool,1,2,43,1,30.5,233,80,0,1,18.6,64.0,2021-10-16T11:30:00Z,90,18,Watford,0,0,0,0,8,0,5296809,5.0,0.0,91.0,13,306885,317190,10305,127,0,0,8,Liverpool,1,5,0.40201544761657715,90,FWR,0,5,2021-10-16,16455,0.35884931683540344,1,2,1,0.40201544761657715,1.5343518257141113,0.8367952108383179,Mohamed Salah,Watford,0.8,0.774939900636673,0.6,1.0,27.6,0.8,0.6,4.0,0.7080997601151466,1.682650089263916,0.0,0.0,90.0,1,0,Brentford,1664.45495605,1718.95336914,-0.03170441622698921
61,78120,78120,2021,Kevin De Bruyne,MID,Man City,0,3,32,1,28.8,251,76,0,1,9.6,44.4,2021-10-16T14:00:00Z,83,5,Burnley,0,0,0,0,8,0,231743,0.0,2.0,23.0,11,78794,92160,13366,119,1,0,8,Burnley,1,1,0.09160006046295166,88,MC,2,0,2021-10-16,16451,0.4437832832336426,0,2,1,0.09160006046295166,0.8317623138427734,0.6316378116607666,Kevin De Bruyne,Man City,0.8,0.29539405927062035,0.4,2.0,35.0,0.4,0.6,1.8,0.42298133186995984,0.8184654213488102,0.0,0.0,71.8,1,0,Aston Villa,2030.75170898,1716.01574707,0.18341088212470888
637,78071,78071,2021,Pascal Groß,MID,Brighton,0,0,20,1,43.3,55,78,0,0,10.3,21.2,2021-10-16T14:00:00Z,90,15,Norwich,0,0,0,0,8,0,33014,0.0,0.0,38.0,3,361,2737,2376,60,0,0,8,Brighton,0,2,0.13419312238693237,90,MC,0,0,2021-10-16,16453,0.058288101106882095,0,2,0,0.13419312238693237,0.3585149645805359,0.22432182729244232,Pascal Groß,Norwich,0.0,0.03768080174922943,0.2,0.2,17.0,0.4,0.8,0.8,0.14605206847190857,0.20944167971611022,0.0,0.0,90.0,1,0,Southampton,1720.47583008,1664.45495605,0.033657188394539586
51,78415,78415,2021,Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,0,3,32,1,39.3,261,76,0,1,14.5,40.6,2021-10-16T14:00:00Z,90,5,Burnley,0,0,0,0,8,0,212677,0.0,2.0,65.0,11,68980,83842,14862,69,1,0,8,Burnley,1,3,1.1402686834335327,90,MC,2,0,2021-10-16,16451,0.2569831311702728,0,3,1,1.1402686834335327,1.7536020278930664,0.520976185798645,Bernardo Silva,Man City,0.2,0.2905163675546646,0.4,1.0,18.4,0.6,0.4,1.4,0.48793383240699767,0.8749353468418122,0.2,0.0,79.6,1,0,Everton,1703.79125977,1697.17712402,0.003897139347679476
12,78560,78560,2021,Daniel Castelo Podence,MID,Wolves,1,0,17,0,11.8,438,72,0,0,3.4,18.6,2021-10-16T14:00:00Z,16,2,Aston Villa,0,0,0,0,8,0,7156,3.0,2.0,4.0,4,-1248,712,1960,55,0,0,8,Wolves,0,0,0,13,Sub,2,3,2021-10-16,16447,0.7408319115638733,1,1,0,0,0,0,Daniel Podence,Aston Villa,0.0,0.0,0.2,0.0,8.6,0.4,0.2,0.0,0.015831732749938966,0.1067933440208435,0.0,0.0,47.0,1,0,Aston Villa,1703.79125977,1716.01574707,-0.007123761725889062
61,78122,78122,2021,Raheem Sterling,MID,Man City,0,0,10,1,15.7,255,76,0,0,5.4,6.2,2021-10-16T14:00:00Z,90,5,Burnley,0,0,0,0,8,0,115584,0.0,2.0,32.0,3,-3904,4211,8115,107,1,0,8,Burnley,0,1,0.11066162586212158,90,FW,2,0,2021-10-16,16451,0.05112224817276001,0,1,0,0.11066162586212158,0.32640978693962097,0.16462591290473938,Raheem Sterling,Man City,0.2,0.4547890543937683,0.2,0.0,10.0,0.6,0.0,2.6,0.36566958725452425,0.9990496337413788,0.2,0.0,66.2,1,0,Aston Villa,2030.75170898,1716.01574707,0.18341088212470888
21,77967,77967,2021,Bruno Miguel Borges Fernandes,MID,Man Utd,1,0,24,0,104.0,277,75,4,0,15.4,39.0,2021-10-16T14:00:00Z,90,9,Leicester,0,0,0,0,8,0,2078240,2.0,4.0,11.0,5,-182100,24555,206655,118,0,0,8,Man Utd,0,2,0.031943872570991516,90,AMC,4,2,2021-10-16,16450,0.40978413820266724,1,7,0,0.031943872570991516,0.4039778411388397,0.2112659364938736,Bruno Fernandes,Leicester,0.2,0.3297215774655342,0.2,0.6,18.0,0.2,1.4,3.2,0.2595345228910446,0.5772876858711242,0.2,0.0,89.0,1,0,Norwich,1873.33776855,1577.26550293,0.18771238264578968
661,78486,78486,2021,Jack Harrison,MID,Leeds,0,0,1,0,1.3,267,79,1,0,3.1,5.8,2021-10-16T14:00:00Z,90,16,Southampton,0,0,0,0,8,0,108635,0.0,1.0,24.0,2,-12059,1727,13786,58,0,0,8,Leeds,0,1,0.0898209735751152,90,FWR,1,0,2021-10-16,16454,0,0,0,0,0.0898209735751152,0.0898209735751152,0.0898209735751152,Jack Harrison,Southampton,0.2,0.06610938832163811,0.4,0.4,15.0,0.4,0.8,1.2,0.15398953557014466,0.3912836596369743,0.0,0.0,90.0,1,0,Norwich,1750.15258789,1577.26550293,0.10961191038467344
525,77974,77974,2021,Alexis Mac Allister,MID,Brighton,0,0,3,0,0.8,74,78,0,0,0.1,0.4,2021-10-16T14:00:00Z,6,15,Norwich,0,0,0,0,8,0,36981,0.0,0.0,0.0,1,-2058,615,2673,55,0,0,8,Brighton,0,0,0,3,Sub,0,0,2021-10-16,16453,0,0,0,0,0,0.6514739990234375,0.6514739990234375,Alexis Mac Allister,Norwich,0.2,0.07717689350247384,0.2,0.6,12.6,0.2,0.4,0.6,0.2490978166460991,0.32230898439884187,0.0,0.0,36.8,1,0,Aston Villa,1720.47583008,1716.01574707,0.00259909212232765
35,78543,78543,2021,Phil Foden,MID,Man City,1,0,16,1,10.1,265,76,0,0,6.7,8.6,2021-10-16T14:00:00Z,90,5,Burnley,0,0,0,0,8,0,362595,0.0,2.0,48.0,6,267612,299262,31650,80,1,0,8,Burnley,0,2,0.15905335545539856,90,FWL,2,0,2021-10-16,16451,0,0,0,0,0.15905335545539856,0.6455559730529785,0.48650261759757996,Phil Foden,Man City,0.2,0.2205501452088356,0.2,0.0,10.2,0.2,0.4,1.2,0.20291300266981124,0.38026777356863023,0.0,0.0,39.8,1,0,Brighton,1752.18847656,1779.39660645,-0.015290649533316698
690,78492,78492,2021,Neal Maupay,FWD,Brighton,0,0,4,1,23.8,63,78,0,0,4.8,5.4,2021-10-16T14:00:00Z,90,15,Norwich,0,0,0,0,8,0,398371,0.0,0.0,19.0,2,113188,138198,25010,66,0,0,8,Brighton,0,1,0.6514739990234375,90,FW,0,0,2021-10-16,16453,0.160841703414917,0,2,0,0.6514739990234375,0.9374485015869141,0.21341706812381744,Neal Maupay,Norwich,0.4,0.32939987927675246,0.0,0.6,12.4,0.4,0.4,1.6,0.11054741442203522,0.4687912166118622,0.2,0.0,75.2,1,0,Leicester,1750.15258789,1720.47583008,0.017249157059428203
19,78078,78078,2021,João Pedro Cavaco Cancelo,DEF,Man City,0,0,26,1,30.0,256,76,0,0,11.9,22.0,2021-10-16T14:00:00Z,90,5,Burnley,0,0,0,0,8,0,1834094,0.0,2.0,67.0,6,534690,573717,39027,62,1,0,8,Burnley,0,3,0.40747252106666565,90,DR,2,0,2021-10-16,16451,0.021627917885780334,0,1,0,0.40747252106666565,0.9052696228027344,0.570010781288147,João Cancelo,Man City,0.0,0.2203857120126486,0.0,0.0,23.2,0.8,0.4,1.6,0.8623392194509506,0.9604512125253677,0.0,0.0,90.0,1,0,Brentford,1873.33776855,1718.95336914,0.08981302354190052
